bull_id,bull_ebv,cow_id,cow_ebv,average_ebv,difference_ebv,inbreeding_level,fitness
US00000003507,1782.9,US00000074344,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,DE00000089318,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,RU00000074042,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,NL00000061362,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,NL00000061406,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,NL00000061473,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,US00000094379,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,DE00000089259,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,NL00000064048,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,RU00000071026,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,NL00000078283,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,RU00000078292,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,NL00000058681,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,DE00000058833,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,DE00000092921,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,FR00000092184,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,FR00000058204,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,DE00000093641,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,FR00000064307,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,GB00000091065,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,GB00000060798,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,FR00000060831,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,GB00000060906,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,FR00000059017,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,US00000060497,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,FR00000054969,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,NL00000093782,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,DE00000089234,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,US00000082907,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,GB00000092933,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,NL00000092735,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,GB00000093789,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,NL00000072806,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,RU00000092498,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,FR00000090091,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,US00000071034,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,US00000094007,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,US00000094019,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,RU00000092549,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,GB00000091592,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,FR00000093640,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,GB00000093667,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,RU00000054725,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,DE00000051594,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,US00000072791,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,DE00000093138,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,GB00000093185,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,FR00000094112,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,DE00000051605,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,GB00000091404,362.1,1072.5,1420.8,0.0,1142.1600341796875
US00000003507,1782.9,US00000080748,361.8,1072.4,1421.1,0.0,1142.1400146484375
US00000003507,1782.9,NL00000062202,361.8,1072.4,1421.1,0.0,1142.1400146484375
US00000003507,1782.9,GB00000070018,361.6,1072.3,1421.3,0.0,1142.10009765625
US00000003507,1782.9,US00000053584,361.6,1072.3,1421.3,0.0,1142.10009765625
US00000003507,1782.9,FR00000089460,361.2,1072.1,1421.7,0.0,1142.02001953125
US00000003507,1782.9,NL00000088366,361.3,1072.1,1421.6,0.0,1142.0
US00000003507,1782.9,NL00000086281,359.4,1071.2,1423.5,0.0,1141.659912109375
US00000003507,1782.9,GB00000082935,359.3,1071.1,1423.6,0.0,1141.5999755859375
US00000003507,1782.9,RU00000051488,359.3,1071.1,1423.6,0.0,1141.5999755859375
US00000003507,1782.9,DE00000078663,359.0,1071.0,1423.9,0.0,1141.5799560546875
US00000003507,1782.9,US00000059589,358.6,1070.8,1424.3,0.0,1141.5001220703125
US00000003507,1782.9,RU00000052148,358.2,1070.6,1424.7,0.0,1141.419921875
US00000003507,1782.9,FR00000063431,358.0,1070.5,1424.9,0.0,1141.3800048828125
US00000003507,1782.9,DE00000068068,357.8,1070.4,1425.1,0.0,1141.3399658203125
US00000003507,1782.9,NL00000093615,357.6,1070.3,1425.3,0.0,1141.300048828125
US00000003507,1782.9,DE00000062295,357.1,1070.0,1425.8,0.0,1141.1600341796875
US00000003507,1782.9,FR00000072659,356.8,1069.9,1426.1,0.0,1141.1400146484375
US00000003507,1782.9,NL00000072704,355.8,1069.4,1427.1,0.0,1140.9400634765625
US00000003507,1782.9,NL00000062668,354.6,1068.8,1428.3,0.0,1140.7000732421875
US00000003507,1782.9,FR00000051475,353.2,1068.1,1429.7,0.0,1140.419921875
US00000003507,1782.9,FR00000086710,352.8,1067.9,1430.1,0.0,1140.3399658203125
US00000003507,1782.9,FR00000083003,352.7,1067.8,1430.2,0.0,1140.280029296875
US00000003507,1782.9,DE00000087517,352.2,1067.6,1430.7,0.0,1140.219970703125
US00000003507,1782.9,GB00000055343,351.9,1067.4,1431.0,0.0,1140.1201171875
US00000003507,1782.9,GB00000073792,351.4,1067.2,1431.5,0.0,1140.0599365234375
US00000003507,1782.9,US00000088937,351.3,1067.1,1431.6,0.0,1140.0
US00000003507,1782.9,US00000073661,351.0,1067.0,1431.9,0.0,1139.97998046875
US00000003507,1782.9,DE00000051637,349.9,1066.4,1433.0,0.0,1139.7200927734375
US00000003507,1782.9,GB00000062108,349.9,1066.4,1433.0,0.0,1139.7200927734375
US00000003507,1782.9,DE00000051640,349.6,1066.3,1433.3,0.0,1139.7000732421875
US00000003507,1782.9,GB00000058511,349.3,1066.1,1433.6,0.0,1139.5999755859375
US00000003507,1782.9,RU00000056868,349.3,1066.1,1433.6,0.0,1139.5999755859375
US00000003507,1782.9,DE00000055129,348.9,1065.9,1434.0,0.0,1139.52001953125
US00000003507,1782.9,NL00000083275,347.9,1065.4,1435.0,0.0,1139.320068359375
US00000003507,1782.9,NL00000088060,347.5,1065.2,1435.4,0.0,1139.239990234375
US00000003507,1782.9,NL00000079850,347.3,1065.1,1435.6,0.0,1139.199951171875
US00000003507,1782.9,FR00000071242,347.3,1065.1,1435.6,0.0,1139.199951171875
US00000003507,1782.9,US00000067955,346.8,1064.9,1436.1,0.0,1139.1400146484375
US00000003507,1782.9,DE00000062541,346.6,1064.8,1436.3,0.0,1139.10009765625
US00000003507,1782.9,NL00000085995,345.4,1064.2,1437.5,0.0,1138.8599853515625
US00000003507,1782.9,US00000090783,345.2,1064.1,1437.7,0.0,1138.8199462890625
US00000003507,1782.9,RU00000079095,344.7,1063.8,1438.2,0.0,1138.6800537109375
US00000003507,1782.9,GB00000062161,343.8,1063.4,1439.1,0.0,1138.5400390625
US00000003507,1782.9,FR00000062324,343.8,1063.4,1439.1,0.0,1138.5400390625
US00000003507,1782.9,DE00000051717,343.2,1063.1,1439.7,0.0,1138.419921875
US00000003507,1782.9,DE00000083261,342.9,1062.9,1440.0,0.0,1138.320068359375
US00000003507,1782.9,RU00000062034,342.6,1062.8,1440.3,0.0,1138.300048828125
US00000003507,1782.9,DE00000062117,342.6,1062.8,1440.3,0.0,1138.300048828125
US00000003507,1782.9,FR00000061955,342.4,1062.7,1440.5,0.0,1138.260009765625
US00000003507,1782.9,FR00000083044,342.3,1062.6,1440.6,0.0,1138.199951171875
US00000003507,1782.9,US00000062077,341.1,1062.0,1441.8,0.0,1137.9600830078125
US00000003507,1782.9,GB00000090062,340.3,1061.6,1442.6,0.0,1137.7999267578125
US00000003507,1782.9,RU00000078937,339.9,1061.4,1443.0,0.0,1137.7200927734375
US00000003507,1782.9,US00000081530,339.2,1061.1,1443.7,0.0,1137.6199951171875
US00000003507,1782.9,GB00000086115,339.3,1061.1,1443.6,0.0,1137.5999755859375
US00000003507,1782.9,FR00000069431,338.9,1060.9,1444.0,0.0,1137.52001953125
US00000003507,1782.9,DE00000092132,338.4,1060.7,1444.5,0.0,1137.4599609375
US00000003507,1782.9,GB00000072906,338.2,1060.6,1444.7,0.0,1137.419921875
US00000003507,1782.9,NL00000072749,338.0,1060.5,1444.9,0.0,1137.3800048828125
US00000003507,1782.9,NL00000071521,337.9,1060.4,1445.0,0.0,1137.320068359375
US00000003507,1782.9,RU00000062089,337.6,1060.3,1445.3,0.0,1137.300048828125
US00000003507,1782.9,FR00000093380,336.6,1059.8,1446.3,0.0,1137.10009765625
US00000003507,1782.9,FR00000072993,336.6,1059.8,1446.3,0.0,1137.10009765625
US00000003507,1782.9,RU00000070789,336.4,1059.7,1446.5,0.0,1137.0599365234375
US00000003507,1782.9,DE00000051767,336.3,1059.6,1446.6,0.0,1137.0
US00000003507,1782.9,NL00000062384,336.0,1059.5,1446.9,0.0,1136.97998046875
US00000003507,1782.9,FR00000083345,336.0,1059.5,1446.9,0.0,1136.97998046875
US00000003507,1782.9,NL00000054395,335.6,1059.3,1447.3,0.0,1136.900146484375
US00000003507,1782.9,DE00000092844,335.5,1059.2,1447.4,0.0,1136.8399658203125
US00000003507,1782.9,FR00000072892,334.1,1058.5,1448.8,0.0,1136.56005859375
US00000003507,1782.9,RU00000075689,333.4,1058.2,1449.5,0.0,1136.4599609375
US00000003507,1782.9,US00000051608,333.4,1058.2,1449.5,0.0,1136.4599609375
US00000003507,1782.9,US00000093598,332.8,1057.9,1450.1,0.0,1136.3399658203125
US00000003507,1782.9,NL00000062036,332.9,1057.9,1450.0,0.0,1136.320068359375
US00000003507,1782.9,FR00000072777,332.7,1057.8,1450.2,0.0,1136.280029296875
US00000003507,1782.9,GB00000086069,332.4,1057.7,1450.5,0.0,1136.260009765625
US00000003507,1782.9,RU00000062302,331.5,1057.2,1451.4,0.0,1136.0399169921875
US00000003507,1782.9,DE00000083666,329.8,1056.4,1453.1,0.0,1135.739990234375
US00000003507,1782.9,FR00000092379,329.8,1056.4,1453.1,0.0,1135.739990234375
US00000003507,1782.9,US00000069457,328.9,1055.9,1454.0,0.0,1135.52001953125
US00000003507,1782.9,RU00000083767,328.5,1055.7,1454.4,0.0,1135.43994140625
US00000003507,1782.9,NL00000079740,327.8,1055.4,1455.1,0.0,1135.3399658203125
US00000003507,1782.9,GB00000083268,327.0,1055.0,1455.9,0.0,1135.1800537109375
US00000003507,1782.9,FR00000060805,326.2,1054.6,1456.7,0.0,1135.02001953125
US00000003507,1782.9,RU00000089938,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,US00000093477,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,NL00000079461,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,NL00000051643,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,US00000070294,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,DE00000066518,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,NL00000068174,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,US00000079804,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,RU00000087177,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,FR00000060989,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,NL00000085733,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,DE00000086001,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,DE00000058824,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,FR00000082679,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,FR00000081365,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,DE00000085149,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,FR00000088074,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,DE00000083156,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,FR00000082341,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,DE00000081646,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,US00000065548,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,NL00000061180,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,DE00000085989,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,DE00000054065,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,RU00000052607,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,GB00000073746,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,NL00000064643,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,US00000055137,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,US00000076348,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,FR00000088831,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,DE00000092772,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,DE00000067646,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,GB00000089966,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,US00000092219,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,FR00000090770,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,FR00000070923,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,RU00000070720,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,FR00000090654,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,FR00000086020,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,DE00000063115,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,RU00000081276,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,FR00000083414,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,RU00000071639,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,GB00000065770,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,US00000077222,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,DE00000072021,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,RU00000061990,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,RU00000069446,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,RU00000083536,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,NL00000093145,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,DE00000091012,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,DE00000082225,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,US00000093033,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,FR00000092005,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,FR00000059199,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,US00000060546,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,GB00000068795,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,FR00000059086,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,RU00000071746,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,US00000068032,325.4,1054.2,1457.5,0.0,1134.8599853515625
US00000003507,1782.9,FR00000073161,325.5,1054.2,1457.4,0.0,1134.8399658203125
US00000003507,1782.9,FR00000079169,324.8,1053.9,1458.1,0.0,1134.739990234375
US00000003507,1782.9,FR00000057202,324.6,1053.8,1458.3,0.0,1134.7000732421875
US00000003507,1782.9,FR00000078595,324.7,1053.8,1458.2,0.0,1134.6800537109375
US00000003507,1782.9,NL00000072969,324.4,1053.7,1458.5,0.0,1134.659912109375
US00000003507,1782.9,GB00000088005,323.7,1053.3,1459.2,0.0,1134.4801025390625
US00000003507,1782.9,FR00000072111,323.4,1053.2,1459.5,0.0,1134.4599609375
US00000003507,1782.9,NL00000069696,323.5,1053.2,1459.4,0.0,1134.43994140625
US00000003507,1782.9,US00000083192,323.3,1053.1,1459.6,0.0,1134.4000244140625
US00000003507,1782.9,DE00000051758,322.8,1052.9,1460.1,0.0,1134.3399658203125
US00000003507,1782.9,DE00000062142,322.9,1052.9,1460.0,0.0,1134.320068359375
US00000003507,1782.9,FR00000062312,322.0,1052.5,1460.9,0.0,1134.1800537109375
US00000003507,1782.9,RU00000092581,322.0,1052.5,1460.9,0.0,1134.1800537109375
US00000003507,1782.9,DE00000051633,321.6,1052.3,1461.3,0.0,1134.10009765625
US00000003507,1782.9,US00000090332,319.4,1051.2,1463.5,0.0,1133.659912109375
US00000003507,1782.9,GB00000090736,319.0,1051.0,1463.9,0.0,1133.5799560546875
US00000003507,1782.9,RU00000085543,318.4,1050.7,1464.5,0.0,1133.4599609375
US00000003507,1782.9,US00000083329,317.9,1050.4,1465.0,0.0,1133.320068359375
US00000003507,1782.9,GB00000083218,317.6,1050.3,1465.3,0.0,1133.300048828125
US00000003507,1782.9,GB00000082403,317.2,1050.1,1465.7,0.0,1133.219970703125
US00000003507,1782.9,NL00000072875,316.7,1049.8,1466.2,0.0,1133.080078125
US00000003507,1782.9,GB00000085039,316.5,1049.7,1466.4,0.0,1133.0399169921875
US00000003507,1782.9,US00000090093,315.7,1049.3,1467.2,0.0,1132.880126953125
US00000003507,1782.9,RU00000061966,315.2,1049.1,1467.7,0.0,1132.8199462890625
US00000003507,1782.9,US00000090927,315.3,1049.1,1467.6,0.0,1132.7999267578125
US00000003507,1782.9,US00000062321,315.3,1049.1,1467.6,0.0,1132.7999267578125
US00000003507,1782.9,DE00000062112,315.0,1049.0,1467.9,0.0,1132.780029296875
US00000003507,1782.9,NL00000089123,314.8,1048.9,1468.1,0.0,1132.739990234375
US00000003507,1782.9,DE00000062319,314.0,1048.5,1468.9,0.0,1132.5799560546875
US00000003507,1782.9,NL00000057076,313.8,1048.4,1469.1,0.0,1132.5400390625
US00000003507,1782.9,DE00000072652,313.9,1048.4,1469.0,0.0,1132.52001953125
US00000003507,1782.9,FR00000088986,313.5,1048.2,1469.4,0.0,1132.43994140625
US00000003507,1782.9,RU00000076694,313.2,1048.1,1469.7,0.0,1132.419921875
US00000003507,1782.9,NL00000051868,312.6,1047.8,1470.3,0.0,1132.300048828125
US00000003507,1782.9,GB00000056809,312.2,1047.6,1470.7,0.0,1132.219970703125
US00000003507,1782.9,FR00000077547,311.4,1047.2,1471.5,0.0,1132.0599365234375
US00000003507,1782.9,RU00000073886,311.3,1047.1,1471.6,0.0,1132.0
US00000003507,1782.9,NL00000058653,310.9,1046.9,1472.0,0.0,1131.9200439453125
US00000003507,1782.9,GB00000062692,309.9,1046.4,1473.0,0.0,1131.7200927734375
US00000003507,1782.9,NL00000093508,309.2,1046.1,1473.7,0.0,1131.6199951171875
US00000003507,1782.9,GB00000070816,309.2,1046.1,1473.7,0.0,1131.6199951171875
US00000003507,1782.9,NL00000059929,308.8,1045.9,1474.1,0.0,1131.5400390625
US00000003507,1782.9,US00000069865,308.4,1045.7,1474.5,0.0,1131.4599609375
US00000003507,1782.9,GB00000058306,308.3,1045.6,1474.6,0.0,1131.4000244140625
US00000003507,1782.9,NL00000091210,307.8,1045.4,1475.1,0.0,1131.3399658203125
US00000003507,1782.9,GB00000072349,307.8,1045.4,1475.1,0.0,1131.3399658203125
US00000003507,1782.9,GB00000083070,307.4,1045.2,1475.5,0.0,1131.260009765625
US00000003507,1782.9,DE00000075021,307.5,1045.2,1475.4,0.0,1131.239990234375
US00000003507,1782.9,US00000093143,307.2,1045.1,1475.7,0.0,1131.219970703125
US00000003507,1782.9,DE00000072722,306.8,1044.9,1476.1,0.0,1131.1400146484375
US00000003507,1782.9,GB00000051738,306.2,1044.6,1476.7,0.0,1131.02001953125
US00000003507,1782.9,FR00000077421,305.8,1044.4,1477.1,0.0,1130.9400634765625
US00000003507,1782.9,NL00000061774,305.7,1044.3,1477.2,0.0,1130.880126953125
US00000003507,1782.9,FR00000091943,305.7,1044.3,1477.2,0.0,1130.880126953125
US00000003507,1782.9,NL00000080116,305.5,1044.2,1477.4,0.0,1130.8399658203125
US00000003507,1782.9,FR00000055135,305.5,1044.2,1477.4,0.0,1130.8399658203125
US00000003507,1782.9,RU00000062309,305.2,1044.1,1477.7,0.0,1130.8199462890625
US00000003507,1782.9,NL00000055168,304.9,1043.9,1478.0,0.0,1130.7200927734375
US00000003507,1782.9,NL00000061564,304.6,1043.8,1478.3,0.0,1130.7000732421875
US00000003507,1782.9,NL00000066407,304.6,1043.8,1478.3,0.0,1130.7000732421875
US00000003507,1782.9,FR00000067460,304.7,1043.8,1478.2,0.0,1130.6800537109375
US00000003507,1782.9,NL00000083190,304.7,1043.8,1478.2,0.0,1130.6800537109375
US00000003507,1782.9,DE00000075816,304.7,1043.8,1478.2,0.0,1130.6800537109375
US00000003507,1782.9,DE00000051482,304.5,1043.7,1478.4,0.0,1130.6400146484375
US00000003507,1782.9,GB00000053832,304.5,1043.7,1478.4,0.0,1130.6400146484375
US00000003507,1782.9,RU00000062128,303.9,1043.4,1479.0,0.0,1130.52001953125
US00000003507,1782.9,US00000078324,303.5,1043.2,1479.4,0.0,1130.43994140625
US00000003507,1782.9,GB00000075753,303.0,1043.0,1479.9,0.0,1130.3800048828125
US00000003507,1782.9,FR00000062318,302.5,1042.7,1480.4,0.0,1130.239990234375
US00000003507,1782.9,FR00000070529,302.0,1042.5,1480.9,0.0,1130.1800537109375
US00000003507,1782.9,RU00000079583,302.1,1042.5,1480.8,0.0,1130.1600341796875
US00000003507,1782.9,FR00000086731,301.8,1042.4,1481.1,0.0,1130.1400146484375
NL00000051437,772.5,GB00000009133,1625.9,1199.2,853.4,0.0,1130.0400390625
US00000003507,1782.9,GB00000071324,301.3,1042.1,1481.6,0.0,1130.0
US00000003507,1782.9,DE00000051606,301.1,1042.0,1481.8,0.0,1129.9600830078125
US00000003507,1782.9,RU00000062340,300.8,1041.9,1482.1,0.0,1129.9400634765625
US00000003507,1782.9,US00000053612,300.9,1041.9,1482.0,0.0,1129.9200439453125
US00000003507,1782.9,US00000085150,300.7,1041.8,1482.2,0.0,1129.880126953125
US00000003507,1782.9,RU00000072669,300.5,1041.7,1482.4,0.0,1129.8399658203125
US00000003507,1782.9,DE00000063202,299.9,1041.4,1483.0,0.0,1129.7200927734375
US00000003507,1782.9,NL00000083223,299.1,1041.0,1483.8,0.0,1129.56005859375
US00000003507,1782.9,FR00000086805,298.4,1040.7,1484.5,0.0,1129.4599609375
US00000003507,1782.9,US00000074421,298.5,1040.7,1484.4,0.0,1129.43994140625
US00000003507,1782.9,RU00000093542,298.5,1040.7,1484.4,0.0,1129.43994140625
US00000003507,1782.9,FR00000078625,298.1,1040.5,1484.8,0.0,1129.360107421875
US00000003507,1782.9,DE00000064493,297.8,1040.4,1485.1,0.0,1129.3399658203125
US00000003507,1782.9,NL00000088685,297.6,1040.3,1485.3,0.0,1129.300048828125
US00000003507,1782.9,GB00000083186,297.7,1040.3,1485.2,0.0,1129.280029296875
US00000003507,1782.9,NL00000073398,297.7,1040.3,1485.2,0.0,1129.280029296875
US00000003507,1782.9,DE00000093492,297.2,1040.1,1485.7,0.0,1129.219970703125
US00000003507,1782.9,NL00000083011,297.3,1040.1,1485.6,0.0,1129.199951171875
US00000003507,1782.9,DE00000051745,297.3,1040.1,1485.6,0.0,1129.199951171875
US00000003507,1782.9,NL00000093076,297.0,1040.0,1485.9,0.0,1129.1800537109375
US00000003507,1782.9,GB00000091387,296.4,1039.7,1486.5,0.0,1129.0599365234375
US00000003507,1782.9,US00000083344,295.4,1039.2,1487.5,0.0,1128.8599853515625
US00000003507,1782.9,NL00000057059,295.3,1039.1,1487.6,0.0,1128.7999267578125
US00000003507,1782.9,GB00000077085,294.6,1038.8,1488.3,0.0,1128.7000732421875
NL00000051437,772.5,RU00000045502,1623.4,1198.0,850.9,0.0,1128.580078125
US00000003507,1782.9,FR00000081321,294.1,1038.5,1488.8,0.0,1128.56005859375
US00000003507,1782.9,US00000051598,292.8,1037.9,1490.1,0.0,1128.3399658203125
US00000003507,1782.9,DE00000072880,292.9,1037.9,1490.0,0.0,1128.320068359375
US00000003507,1782.9,RU00000068280,292.5,1037.7,1490.4,0.0,1128.239990234375
US00000003507,1782.9,DE00000075731,292.5,1037.7,1490.4,0.0,1128.239990234375
US00000003507,1782.9,US00000051708,292.2,1037.6,1490.7,0.0,1128.219970703125
US00000003507,1782.9,NL00000058112,292.0,1037.5,1490.9,0.0,1128.1800537109375
US00000003507,1782.9,GB00000072938,291.8,1037.4,1491.1,0.0,1128.1400146484375
US00000003507,1782.9,RU00000088466,291.4,1037.2,1491.5,0.0,1128.0599365234375
US00000003507,1782.9,FR00000054488,290.9,1036.9,1492.0,0.0,1127.9200439453125
US00000003507,1782.9,NL00000068274,290.9,1036.9,1492.0,0.0,1127.9200439453125
US00000003507,1782.9,DE00000053743,290.9,1036.9,1492.0,0.0,1127.9200439453125
US00000003507,1782.9,GB00000075831,290.6,1036.8,1492.3,0.0,1127.900146484375
US00000003507,1782.9,NL00000075405,290.6,1036.8,1492.3,0.0,1127.900146484375
US00000003507,1782.9,FR00000074097,290.5,1036.7,1492.4,0.0,1127.8399658203125
US00000003507,1782.9,DE00000074283,290.2,1036.6,1492.7,0.0,1127.8199462890625
US00000003507,1782.9,FR00000085755,289.9,1036.4,1493.0,0.0,1127.7200927734375
US00000003507,1782.9,NL00000062229,289.7,1036.3,1493.2,0.0,1127.6800537109375
US00000003507,1782.9,DE00000051664,289.5,1036.2,1493.4,0.0,1127.6400146484375
US00000003507,1782.9,US00000072762,289.0,1036.0,1493.9,0.0,1127.5799560546875
US00000003507,1782.9,DE00000084594,289.1,1036.0,1493.8,0.0,1127.56005859375
