bull_id,cow_id
US00000051455,DE00000030810
NL00000050889,GB00000030834
DE00000080214,NL00000032308
NL00000051437,RU00000032996
US00000000795,GB00000091966
DE00000080214,NL00000004182
DE00000001742,US00000091878
NL00000050889,FR00000035001
NL00000050889,NL00000035064
NL00000051437,GB00000035536
NL00000050788,RU00000035707
NL00000050788,US00000035711
NL00000051437,US00000035920
NL00000050889,NL00000037093
GB00000052082,NL00000037800
NL00000051437,DE00000038702
NL00000051437,US00000039454
NL00000050788,GB00000039703
DE00000080214,FR00000039949
DE00000080214,NL00000040101
DE00000080214,DE00000040104
NL00000050889,GB00000040106
NL00000051437,DE00000040120
NL00000050889,FR00000040151
DE00000080214,GB00000040155
NL00000050788,DE00000040735
NL00000050889,NL00000041390
US00000051455,FR00000041539
NL00000050889,DE00000042250
NL00000050889,NL00000042256
US00000051108,FR00000042570
US00000051455,GB00000043382
NL00000050889,DE00000044137
GB00000052082,DE00000044416
NL00000050889,NL00000044418
US00000051108,FR00000044880
NL00000051437,NL00000045746
NL00000050889,DE00000045797
GB00000052082,US00000045856
NL00000050889,US00000045860
NL00000050788,RU00000046360
NL00000051437,DE00000046793
DE00000080214,RU00000046844
NL00000050889,GB00000047038
DE00000080214,US00000047065
DE00000080214,DE00000047202
DE00000080214,RU00000047205
NL00000050788,NL00000047553
DE00000080214,US00000048492
NL00000051437,FR00000048641
NL00000050788,DE00000048904
NL00000050889,RU00000049379
US00000003013,NL00000091891
NL00000050889,US00000008730
NL00000051437,NL00000004400
DE00000080214,DE00000004412
US00000051455,GB00000004536
NL00000051437,RU00000004930
US00000051455,DE00000005711
NL00000050889,FR00000007253
US00000051455,FR00000007724
US00000051455,DE00000008172
NL00000050889,RU00000008462
DE00000080214,RU00000033431
US00000003507,GB00000091981
NL00000050889,GB00000021242
NL00000050788,GB00000021361
US00000051108,US00000022049
US00000051455,GB00000022541
DE00000080214,US00000022573
DE00000080214,GB00000022684
NL00000050788,NL00000022830
GB00000052082,RU00000023576
DE00000080214,FR00000023707
NL00000051437,GB00000023866
US00000051108,US00000025810
NL00000050788,GB00000026438
NL00000050788,DE00000027368
DE00000080214,US00000027534
NL00000050889,RU00000034007
NL00000050889,FR00000034083
GB00000052082,FR00000034331
GB00000052082,DE00000034807
NL00000051437,GB00000034999
GB00000052082,US00000035005
NL00000051437,GB00000035050
US00000051108,DE00000035066
NL00000050788,US00000035069
NL00000050788,DE00000036169
US00000051455,NL00000009059
NL00000050788,RU00000009062
US00000003507,NL00000091997
NL00000051437,GB00000009750
GB00000052082,US00000009837
NL00000050889,RU00000009846
DE00000080214,US00000010030
NL00000050788,GB00000011146
NL00000051437,GB00000011214
GB00000052082,NL00000011218
US00000051455,NL00000011223
US00000051455,GB00000011493
NL00000050788,GB00000012666
NL00000050788,RU00000013077
NL00000050889,GB00000013565
GB00000052082,GB00000013774
NL00000051437,NL00000014119
GB00000052082,DE00000014611
NL00000050788,DE00000015602
NL00000051437,FR00000015967
NL00000051437,US00000016144
NL00000050788,US00000016241
NL00000051437,NL00000016755
US00000051108,GB00000017554
DE00000080214,GB00000019318
US00000000795,FR00000092018
US00000051455,FR00000019487
NL00000051437,US00000019746
NL00000050889,NL00000019759
DE00000080214,DE00000020226
NL00000051437,FR00000020466
DE00000080214,RU00000043192
NL00000051437,FR00000044076
NL00000051437,GB00000044347
NL00000050889,FR00000044811
NL00000051437,GB00000037176
NL00000050788,RU00000037549
US00000051455,FR00000037711
NL00000050889,DE00000039710
NL00000051437,NL00000039791
GB00000052082,FR00000039916
US00000051455,DE00000040559
NL00000051437,FR00000040872
DE00000080214,NL00000041594
US00000000795,DE00000092312
DE00000080214,NL00000045715
NL00000051437,US00000046191
NL00000050889,GB00000046577
NL00000051437,FR00000047209
DE00000080214,FR00000047211
NL00000050889,GB00000047212
DE00000080214,US00000047234
DE00000080214,US00000047515
NL00000050788,FR00000048464
DE00000080214,RU00000048903
DE00000080214,RU00000049360
DE00000080214,FR00000049869
US00000003507,US00000092155
US00000000795,DE00000092171
US00000003507,US00000092200
DE00000001742,RU00000092542
DE00000001742,GB00000092444
US00000000795,RU00000092448
US00000000795,GB00000092465
NL00000051437,FR00000028089
NL00000050788,GB00000028630
NL00000050889,FR00000028702
NL00000050889,NL00000029886
US00000051455,US00000029935
DE00000080214,RU00000030051
DE00000080214,US00000030058
NL00000050889,RU00000030127
NL00000050889,FR00000030291
NL00000050889,RU00000030321
DE00000080214,RU00000030457
NL00000050788,GB00000030534
US00000051455,FR00000030765
NL00000050788,GB00000030807
NL00000050889,FR00000030811
DE00000080214,US00000030818
NL00000050889,NL00000031237
NL00000050889,NL00000031524
NL00000051437,RU00000032256
DE00000080214,GB00000032981
NL00000051437,RU00000032985
US00000003507,DE00000092132
US00000003013,US00000092135
DE00000001742,RU00000092613
DE00000001742,FR00000092660
DE00000001742,US00000092677
US00000003013,FR00000092680
US00000003013,GB00000092705
US00000003013,US00000054318
US00000000795,GB00000092627
US00000003507,NL00000092651
US00000003013,NL00000092752
US00000003507,FR00000092757
DE00000001742,US00000092837
DE00000001742,NL00000092850
US00000003013,NL00000092880
DE00000001742,RU00000092963
US00000000795,DE00000092972
US00000003507,FR00000073104
US00000003013,DE00000093679
DE00000001742,GB00000093680
NL00000050889,FR00000039828
US00000000795,FR00000071340
US00000003013,GB00000093746
DE00000001742,FR00000093747
US00000003013,RU00000093750
US00000003013,DE00000093751
DE00000001742,RU00000093785
DE00000001742,GB00000093786
US00000003013,GB00000093798
US00000003013,NL00000093976
US00000003013,GB00000093977
US00000003013,US00000093978
US00000003013,RU00000093984
US00000003013,RU00000094029
US00000003013,NL00000094031
US00000003013,NL00000094032
DE00000001742,US00000094033
US00000003013,DE00000094037
DE00000001742,US00000092716
US00000000795,DE00000085550
US00000003013,RU00000093672
US00000003013,US00000093673
DE00000001742,GB00000093674
US00000003013,DE00000093675
US00000003013,NL00000093715
US00000003013,GB00000093717
DE00000001742,US00000093959
DE00000001742,DE00000093960
US00000003013,US00000093961
DE00000001742,DE00000093962
DE00000001742,FR00000093963
DE00000001742,RU00000093964
US00000003013,RU00000093965
US00000003013,RU00000094005
DE00000080214,US00000039843
NL00000050788,FR00000016686
NL00000050889,DE00000016687
DE00000080214,GB00000039863
GB00000052082,NL00000016724
NL00000050889,DE00000039894
NL00000051437,NL00000016731
DE00000001742,RU00000094006
US00000003013,DE00000094008
DE00000001742,GB00000094009
DE00000001742,RU00000094010
US00000003013,GB00000094038
NL00000051437,RU00000039830
US00000051455,DE00000030804
US00000003013,US00000062300
DE00000080214,FR00000024697
US00000051108,RU00000038753
US00000051455,US00000011843
US00000003507,FR00000073135
US00000003507,DE00000073154
US00000003507,DE00000073156
DE00000001742,DE00000093710
DE00000001742,US00000093966
DE00000001742,RU00000093967
US00000003013,RU00000093968
US00000003013,DE00000093969
US00000003013,RU00000093970
US00000003013,FR00000093971
US00000003013,US00000093972
US00000003013,DE00000093974
DE00000001742,FR00000093987
US00000003013,DE00000094016
US00000003013,US00000094017
NL00000050889,US00000015396
NL00000050889,DE00000038134
GB00000052082,US00000038526
DE00000080214,FR00000038527
US00000003013,US00000094048
DE00000001742,RU00000094049
DE00000001742,RU00000094050
US00000003013,FR00000094060
US00000003013,RU00000094061
US00000003013,US00000094104
US00000003013,DE00000094107
US00000003013,DE00000094109
US00000003013,FR00000094133
DE00000001742,FR00000094136
US00000003013,RU00000094174
US00000003013,GB00000094175
US00000003013,RU00000094176
DE00000001742,DE00000094180
US00000003013,FR00000094181
DE00000001742,GB00000094182
US00000003013,DE00000094183
DE00000001742,NL00000094184
US00000003013,GB00000094185
US00000003013,DE00000094394
DE00000001742,RU00000094395
US00000003013,GB00000094397
US00000003013,FR00000094398
DE00000001742,DE00000094399
US00000003013,US00000094400
US00000003013,NL00000094402
DE00000001742,NL00000094403
US00000003013,DE00000094404
US00000003013,DE00000094011
DE00000001742,FR00000094013
US00000003013,US00000094014
DE00000001742,DE00000094015
DE00000001742,GB00000094053
US00000003013,GB00000094058
DE00000001742,RU00000094118
US00000003013,US00000094119
DE00000001742,RU00000094121
US00000003013,RU00000094123
DE00000001742,FR00000094186
US00000003013,RU00000094381
US00000003013,US00000094383
US00000003013,DE00000094384
US00000003013,US00000094385
DE00000001742,NL00000094386
US00000003013,GB00000094387
US00000003013,US00000094389
US00000003013,RU00000094390
DE00000001742,DE00000094392
DE00000001742,GB00000094393
DE00000001742,NL00000094406
US00000003013,FR00000094408
US00000003013,GB00000094410
DE00000001742,NL00000094411
DE00000001742,DE00000094413
DE00000001742,FR00000094414
US00000003013,NL00000094417
US00000003013,DE00000094419
US00000003013,GB00000073268
US00000000795,GB00000072577
US00000003013,GB00000072585
DE00000001742,FR00000094092
US00000003013,FR00000094093
US00000003013,US00000094094
US00000003013,FR00000094095
US00000003013,GB00000094096
US00000003013,FR00000094097
DE00000001742,GB00000094098
DE00000001742,FR00000094099
DE00000001742,US00000094101
DE00000001742,DE00000094102
US00000003013,DE00000094103
US00000003013,GB00000094110
DE00000001742,DE00000094116
DE00000001742,RU00000094117
US00000003013,US00000094124
US00000003013,NL00000094128
DE00000001742,NL00000094170
US00000003013,GB00000094172
US00000003013,FR00000073215
DE00000001742,DE00000094288
US00000003013,FR00000094421
US00000003013,DE00000094422
US00000003013,RU00000094425
DE00000001742,DE00000094426
DE00000001742,DE00000094427
US00000003013,NL00000094428
US00000000795,DE00000073233
DE00000001742,NL00000072608
DE00000001742,RU00000073410
US00000003013,US00000073414
US00000003507,GB00000052773
US00000003507,US00000052774
US00000003507,FR00000052845
US00000003507,FR00000052426
GB00000052082,GB00000015379
US00000003507,GB00000075955
DE00000001742,GB00000075959
US00000003507,DE00000075963
US00000003013,FR00000076127
US00000003507,RU00000083074
US00000003013,FR00000054517
US00000003013,NL00000073436
US00000003507,GB00000073515
US00000003013,FR00000073516
US00000003013,US00000073037
US00000000795,GB00000073082
US00000003507,NL00000052635
US00000000795,DE00000052810
US00000000795,DE00000052886
US00000003013,FR00000052889
NL00000050889,FR00000015375
DE00000080214,FR00000006759
NL00000051437,NL00000017178
DE00000080214,FR00000037095
NL00000050788,FR00000042970
DE00000080214,US00000015378
US00000000795,NL00000054403
US00000003507,RU00000054422
US00000003507,RU00000054427
US00000000795,GB00000054587
US00000003507,NL00000073811
US00000000795,GB00000073821
US00000051455,RU00000038522
US00000003507,GB00000073834
US00000003507,NL00000073865
US00000003013,DE00000073867
DE00000001742,US00000052723
US00000000795,US00000052747
US00000000795,GB00000052749
US00000000795,GB00000052751
US00000003507,US00000052937
US00000000795,RU00000052948
US00000000795,FR00000053980
NL00000050788,US00000015376
US00000051108,GB00000015377
US00000003507,GB00000054096
US00000000795,FR00000054104
US00000003013,NL00000052307
NL00000050788,GB00000015380
US00000003507,RU00000076255
NL00000050889,NL00000002999
GB00000052082,FR00000006296
NL00000050788,NL00000007395
US00000051108,GB00000035914
US00000051455,NL00000013728
DE00000080214,FR00000037790
GB00000052082,FR00000041548
DE00000080214,NL00000019802
NL00000051437,NL00000021881
NL00000050889,GB00000021999
NL00000050889,FR00000046677
NL00000051437,GB00000047811
GB00000052082,GB00000048693
US00000003507,RU00000073869
US00000003013,NL00000073960
US00000051455,DE00000038524
US00000003507,GB00000073986
US00000003013,US00000073987
US00000003013,RU00000073988
US00000003507,NL00000074100
US00000000795,DE00000074103
NL00000050889,RU00000003283
US00000051108,US00000021256
US00000051455,US00000038767
US00000051108,US00000021259
NL00000051437,US00000033020
US00000003013,GB00000076449
NL00000050788,RU00000044654
NL00000050889,DE00000004471
NL00000051437,GB00000021497
DE00000080214,GB00000027573
GB00000052082,US00000038657
NL00000050889,RU00000015907
US00000003507,US00000072760
US00000000795,US00000072762
US00000003013,RU00000072770
US00000003507,US00000062135
US00000003507,US00000051579
NL00000050788,FR00000044738
US00000000795,DE00000083352
US00000000795,DE00000083066
US00000000795,GB00000083100
US00000000795,DE00000072722
US00000000795,DE00000083068
US00000003507,GB00000083070
US00000003507,US00000072729
US00000000795,DE00000083111
NL00000050889,FR00000038663
US00000000795,FR00000062040
US00000000795,US00000072775
US00000003507,NL00000073908
NL00000050889,RU00000003022
NL00000050788,RU00000003025
GB00000052082,NL00000015393
US00000051455,RU00000015394
NL00000050788,US00000038525
DE00000001742,NL00000075526
NL00000051437,NL00000044332
NL00000050788,US00000027215
US00000000795,NL00000083241
NL00000051437,RU00000004174
US00000003013,DE00000051634
NL00000050788,NL00000015553
NL00000050889,NL00000044367
DE00000080214,US00000038682
US00000051455,DE00000015582
GB00000052082,GB00000009811
NL00000050788,US00000004200
US00000051455,NL00000038655
US00000051455,US00000032968
NL00000050788,RU00000038723
DE00000080214,RU00000021230
DE00000080214,DE00000009845
US00000003507,US00000076366
DE00000080214,RU00000027302
NL00000050788,NL00000027303
GB00000052082,FR00000021267
DE00000080214,FR00000004269
DE00000001742,DE00000076428
GB00000052082,US00000015665
NL00000050889,NL00000015520
NL00000050788,DE00000015043
NL00000051437,GB00000015521
NL00000050889,GB00000010062
NL00000051437,DE00000010070
NL00000051437,US00000010082
US00000003013,US00000062171
US00000000795,GB00000062191
US00000003013,US00000083130
US00000000795,DE00000062160
US00000000795,DE00000083132
US00000000795,FR00000083332
US00000000795,US00000072731
US00000003507,NL00000072741
US00000000795,DE00000062194
US00000003507,FR00000083098
US00000003013,NL00000072802
US00000000795,US00000083140
GB00000052082,US00000015534
US00000000795,FR00000051623
US00000003507,US00000072757
US00000003507,GB00000062404
US00000003507,RU00000072823
US00000003013,FR00000062212
US00000003507,GB00000083164
NL00000050889,RU00000015052
DE00000080214,GB00000033335
US00000000795,RU00000062089
US00000003013,RU00000083056
NL00000050889,FR00000027635
US00000003507,US00000051524
DE00000080214,FR00000004585
US00000003507,US00000083062
US00000003013,FR00000051528
US00000000795,US00000062106
US00000003507,RU00000083071
US00000003507,GB00000072772
US00000003507,RU00000072774
DE00000080214,FR00000027641
US00000003507,US00000072665
US00000000795,GB00000083120
US00000003013,DE00000062330
US00000000795,US00000093596
US00000003507,NL00000083078
US00000003013,GB00000083228
US00000003507,US00000072826
US00000003507,NL00000062220
US00000003507,RU00000062034
US00000003013,NL00000083171
US00000003507,FR00000072783
US00000003507,DE00000051607
US00000000795,US00000083127
NL00000050889,RU00000038144
US00000003507,US00000083096
US00000000795,DE00000083148
DE00000001742,RU00000083296
US00000000795,FR00000072820
US00000003507,RU00000083083
US00000003507,FR00000072892
US00000000795,DE00000051620
US00000000795,US00000062205
US00000000795,FR00000062216
US00000003013,NL00000051673
US00000003507,DE00000051805
US00000003013,GB00000072884
US00000000795,GB00000062348
DE00000001742,DE00000083316
US00000003507,DE00000051664
US00000003507,RU00000072710
US00000003507,FR00000083003
US00000003507,DE00000051461
US00000000795,US00000072968
US00000000795,FR00000062163
DE00000001742,US00000082996
US00000003507,FR00000051534
US00000003507,US00000062400
US00000000795,RU00000083265
US00000000795,FR00000072815
US00000000795,US00000083160
US00000000795,DE00000093600
US00000003507,RU00000072669
US00000003013,US00000083081
US00000003013,DE00000083097
US00000003013,RU00000083139
US00000003013,GB00000083294
US00000003013,RU00000083038
US00000000795,NL00000072891
NL00000050889,RU00000027649
US00000003507,DE00000072709
US00000000795,US00000072715
DE00000001742,GB00000083059
US00000003507,FR00000062101
US00000003507,US00000062337
NL00000051437,RU00000015544
US00000003507,US00000083331
US00000000795,DE00000072845
US00000003013,FR00000062137
US00000003507,US00000072773
US00000003507,DE00000051672
US00000003507,RU00000072843
US00000003013,US00000062157
US00000003507,FR00000051693
DE00000001742,FR00000062130
NL00000051437,RU00000044803
US00000000795,NL00000051468
US00000051455,NL00000004630
US00000003507,DE00000051471
US00000000795,RU00000051506
US00000003507,US00000072703
US00000000795,FR00000072831
US00000000795,NL00000083047
US00000000795,GB00000072711
US00000000795,FR00000072713
US00000003013,RU00000051488
US00000003013,DE00000083057
NL00000051437,RU00000021663
US00000003013,GB00000062263
DE00000080214,RU00000037516
NL00000050889,FR00000038198
US00000003507,US00000072761
US00000000795,FR00000083110
US00000003507,RU00000083214
US00000003013,US00000051529
US00000000795,FR00000051533
GB00000052082,FR00000015015
US00000003507,NL00000051743
US00000003013,RU00000072656
US00000003507,NL00000062065
US00000000795,FR00000051660
US00000003507,GB00000062230
US00000000795,NL00000093615
US00000003507,FR00000072687
GB00000052082,US00000038645
DE00000001742,RU00000051497
DE00000001742,NL00000062070
US00000003507,DE00000051499
US00000000795,NL00000083103
US00000003507,DE00000062158
US00000003013,US00000072730
US00000003013,FR00000062388
US00000003013,NL00000072745
US00000003507,DE00000072988
US00000003013,FR00000062222
US00000003507,DE00000051493
US00000000795,DE00000083028
US00000003507,RU00000083262
US00000000795,DE00000083328
US00000003013,FR00000072700
US00000000795,DE00000051722
DE00000001742,US00000051604
US00000000795,RU00000062127
NL00000050788,GB00000010342
US00000003507,RU00000062080
US00000003507,FR00000083002
US00000000795,US00000062086
US00000003507,GB00000062108
US00000000795,NL00000051464
US00000003507,US00000051669
US00000003507,US00000062273
US00000003507,FR00000062184
US00000000795,US00000051573
US00000003507,GB00000083327
US00000003013,FR00000062307
US00000000795,GB00000083212
US00000003507,GB00000051756
US00000003013,NL00000062076
US00000000795,NL00000083101
US00000003013,US00000051532
US00000003507,FR00000051816
US00000000795,NL00000082998
DE00000001742,NL00000072778
DE00000001742,US00000062178
US00000003507,FR00000072993
NL00000050889,GB00000033610
US00000051455,FR00000038209
US00000000795,US00000083308
US00000003507,GB00000062359
US00000003507,US00000083085
US00000003013,RU00000083311
US00000000795,GB00000062219
US00000003507,FR00000083168
US00000003013,NL00000062225
US00000000795,NL00000072927
US00000003013,NL00000062081
US00000003507,NL00000072874
US00000003507,FR00000051511
US00000000795,US00000051709
NL00000050788,GB00000004702
US00000003507,GB00000062052
US00000051455,FR00000038685
GB00000052082,FR00000015577
NL00000050788,DE00000015735
US00000003013,FR00000072866
US00000051455,DE00000021810
US00000051108,FR00000015583
US00000000795,NL00000051687
US00000003507,GB00000054609
US00000000795,NL00000054665
US00000051108,RU00000015390
DE00000080214,DE00000015517
NL00000050788,GB00000038733
DE00000080214,US00000027269
NL00000050788,FR00000015609
US00000051455,RU00000009855
US00000003013,FR00000076424
GB00000052082,NL00000044527
US00000000795,RU00000072849
US00000003507,US00000083166
NL00000051437,FR00000004572
US00000000795,NL00000051472
US00000000795,RU00000051774
NL00000051437,US00000015951
US00000003013,DE00000062264
US00000003013,RU00000072909
US00000000795,FR00000051557
US00000003013,US00000083013
US00000003013,DE00000051632
US00000003507,FR00000072822
US00000003013,NL00000072904
US00000000795,FR00000062248
US00000003507,DE00000051641
US00000000795,DE00000077189
US00000000795,FR00000077230
US00000000795,GB00000077351
US00000051455,US00000038226
US00000051455,GB00000010409
US00000003507,RU00000083194
US00000051455,RU00000038237
NL00000050788,NL00000015097
NL00000051437,FR00000004793
GB00000052082,NL00000033550
NL00000050788,RU00000038258
US00000051455,US00000015626
DE00000080214,NL00000015628
US00000003507,US00000076348
NL00000051437,RU00000038272
NL00000050889,RU00000011150
US00000051455,NL00000015691
DE00000080214,RU00000038864
DE00000080214,DE00000015180
DE00000080214,US00000015184
US00000051108,US00000010388
DE00000080214,DE00000038214
GB00000052082,FR00000038219
GB00000052082,RU00000044951
NL00000050788,DE00000015584
NL00000050788,NL00000016161
NL00000050788,RU00000015098
NL00000050788,DE00000021819
DE00000080214,DE00000038716
DE00000080214,NL00000021828
US00000051455,DE00000044987
US00000051455,GB00000038717
US00000051455,FR00000038252
NL00000050788,RU00000015114
NL00000051437,GB00000016194
DE00000001742,RU00000051688
GB00000052082,RU00000021849
DE00000080214,GB00000016197
GB00000052082,NL00000038718
NL00000051437,NL00000033580
DE00000001742,US00000051689
DE00000080214,US00000015587
NL00000051437,FR00000038720
US00000051455,US00000038722
DE00000080214,GB00000038727
DE00000080214,FR00000038728
US00000000795,DE00000062266
US00000003507,RU00000076319
NL00000050788,DE00000015623
DE00000080214,US00000015635
DE00000080214,US00000038780
US00000051455,NL00000038786
DE00000080214,US00000015672
NL00000050788,DE00000015683
NL00000050889,GB00000015687
NL00000050788,NL00000038260
DE00000080214,NL00000047199
US00000051455,GB00000038331
DE00000080214,US00000015742
DE00000080214,RU00000027187
NL00000050788,US00000038664
DE00000080214,FR00000044386
DE00000080214,FR00000015765
US00000051455,NL00000010010
DE00000080214,GB00000004440
NL00000050788,GB00000004447
US00000051108,NL00000026807
NL00000050889,US00000027618
NL00000050788,FR00000039130
NL00000051437,FR00000036151
US00000051108,US00000038945
DE00000080214,FR00000033488
NL00000051437,GB00000027983
US00000000795,GB00000090354
GB00000052082,US00000005031
NL00000050889,DE00000033808
US00000003507,US00000092219
GB00000052082,DE00000045723
DE00000001742,GB00000090459
US00000003507,FR00000090479
US00000003013,DE00000090532
US00000000795,US00000090574
US00000003013,FR00000090635
US00000000795,FR00000090654
US00000003013,GB00000090700
DE00000080214,GB00000021855
DE00000080214,DE00000015601
US00000051108,FR00000038737
NL00000051437,DE00000039337
NL00000051437,DE00000045020
DE00000080214,RU00000038797
NL00000051437,RU00000015738
US00000051455,FR00000015667
US00000003013,DE00000062275
US00000051455,GB00000015161
NL00000051437,NL00000027931
NL00000050788,FR00000016238
DE00000080214,US00000027949
NL00000051437,FR00000012245
NL00000050889,GB00000033625
US00000051455,US00000015813
NL00000051437,RU00000026813
US00000051455,FR00000038349
US00000003013,RU00000093655
US00000003013,DE00000093656
DE00000001742,FR00000093657
DE00000001742,DE00000093660
DE00000001742,GB00000093662
DE00000001742,FR00000093663
US00000000795,FR00000091156
DE00000001742,RU00000091183
DE00000001742,FR00000091195
US00000003507,RU00000091205
US00000003013,NL00000091210
US00000051455,FR00000005578
GB00000052082,DE00000028635
NL00000050788,FR00000039018
US00000051108,DE00000035877
NL00000051437,DE00000015208
NL00000050788,US00000004349
NL00000051437,RU00000033859
NL00000051437,NL00000005103
NL00000050889,DE00000021371
DE00000001742,NL00000092240
US00000003013,RU00000092244
NL00000050788,FR00000033136
US00000000795,FR00000092305
GB00000052082,US00000039037
US00000000795,FR00000090770
US00000003013,GB00000090775
DE00000001742,NL00000090789
US00000003507,US00000090793
US00000000795,RU00000090795
US00000003013,GB00000090837
US00000003507,DE00000090852
US00000003013,FR00000090853
US00000000795,DE00000090862
US00000000795,NL00000090866
US00000003507,NL00000090871
US00000003013,FR00000090890
US00000003013,RU00000090950
US00000003013,FR00000090959
US00000003013,FR00000072312
US00000000795,RU00000072314
US00000003507,DE00000072330
US00000003507,NL00000072333
US00000003013,GB00000092395
US00000000795,RU00000092399
US00000003013,RU00000092401
US00000003013,GB00000091239
DE00000001742,RU00000091240
US00000000795,DE00000091241
US00000003013,RU00000091275
US00000000795,NL00000091282
US00000003013,GB00000091285
US00000000795,NL00000091310
DE00000001742,FR00000091341
US00000003013,GB00000091404
US00000000795,RU00000091506
US00000003013,US00000092442
NL00000051437,NL00000038384
DE00000001742,GB00000092497
US00000003013,RU00000092498
US00000003507,NL00000092506
DE00000001742,RU00000092549
DE00000001742,FR00000092550
US00000000795,GB00000092570
US00000003507,GB00000072349
US00000000795,DE00000072374
US00000000795,US00000072409
US00000003013,NL00000072431
DE00000001742,DE00000072434
US00000000795,DE00000072435
US00000003507,DE00000072458
US00000000795,NL00000072476
DE00000001742,NL00000089782
US00000000795,FR00000089818
US00000003013,GB00000089888
DE00000001742,RU00000092578
US00000000795,GB00000092579
US00000003507,RU00000092581
DE00000001742,US00000092605
US00000003013,FR00000091534
US00000003507,GB00000091552
US00000003013,GB00000091592
US00000003507,FR00000091594
US00000003507,US00000091598
US00000003507,US00000091638
US00000003507,DE00000091715
US00000003507,US00000091717
US00000003013,DE00000091774
US00000003013,FR00000091781
US00000003013,FR00000091791
DE00000001742,DE00000089896
US00000000795,RU00000089960
US00000000795,GB00000089966
DE00000001742,FR00000089984
US00000000795,NL00000090001
US00000003507,US00000090064
US00000000795,DE00000090078
US00000003013,RU00000090079
DE00000001742,US00000090248
US00000003013,NL00000090302
US00000000795,RU00000090307
US00000003507,FR00000092639
US00000003507,RU00000090321
US00000003013,US00000090332
US00000003013,DE00000090336
US00000003013,DE00000090345
US00000000795,GB00000093004
US00000000795,RU00000093041
US00000003013,DE00000093055
US00000003507,GB00000093109
US00000000795,US00000093143
US00000000795,NL00000093145
US00000003013,GB00000093151
US00000003013,US00000093225
US00000003013,GB00000093231
US00000003013,FR00000093246
US00000003507,NL00000092644
US00000051455,FR00000006014
US00000003013,DE00000093250
US00000000795,GB00000093260
DE00000001742,FR00000093270
US00000000795,DE00000093312
US00000003013,US00000093314
US00000003507,DE00000093334
DE00000001742,GB00000093355
US00000003013,US00000093367
US00000003507,FR00000093373
US00000000795,FR00000091866
US00000003507,FR00000091933
US00000003507,FR00000091943
US00000003507,FR00000091961
US00000003013,FR00000091974
US00000000795,FR00000092020
DE00000080214,NL00000005331
US00000003013,GB00000092099
US00000003013,NL00000092100
US00000000795,US00000092103
US00000003013,GB00000093424
US00000003013,GB00000093430
DE00000001742,DE00000093431
US00000003013,GB00000093432
US00000003013,DE00000093454
US00000003507,US00000093457
US00000000795,US00000093477
US00000003507,GB00000093531
DE00000001742,FR00000093536
DE00000001742,NL00000093666
US00000003013,GB00000093667
DE00000001742,GB00000093670
US00000003013,US00000093671
US00000000795,GB00000093593
DE00000001742,DE00000093594
DE00000001742,GB00000093597
US00000003013,US00000093598
US00000000795,RU00000093599
US00000003507,GB00000093602
US00000000795,RU00000093603
US00000003013,GB00000093605
US00000003013,DE00000093613
US00000000795,FR00000093616
US00000003507,NL00000093618
US00000003507,FR00000093619
US00000000795,GB00000093620
US00000003507,RU00000093622
US00000003013,FR00000093623
DE00000001742,DE00000093628
US00000003013,US00000093632
US00000003013,RU00000093635
US00000003013,DE00000093636
US00000003013,NL00000093637
DE00000001742,RU00000093638
US00000003013,RU00000093639
US00000003013,FR00000093640
DE00000001742,DE00000093641
DE00000001742,NL00000093642
US00000003013,NL00000093643
DE00000001742,GB00000093644
US00000003013,US00000093645
US00000003013,DE00000092690
DE00000001742,NL00000092735
US00000000795,DE00000092772
US00000003013,RU00000092781
US00000003507,US00000092815
US00000000795,RU00000092825
DE00000001742,DE00000092833
GB00000052082,RU00000011839
GB00000052082,US00000003035
GB00000052082,RU00000029286
US00000003013,NL00000093646
DE00000001742,DE00000093647
US00000003013,US00000090980
US00000003507,NL00000090992
US00000003013,FR00000091002
US00000003507,RU00000091033
DE00000001742,DE00000091036
US00000003013,NL00000091052
DE00000001742,GB00000091065
US00000003013,RU00000091134
US00000003013,US00000091140
US00000003507,FR00000091141
US00000003013,US00000093648
DE00000001742,FR00000093649
US00000003013,RU00000093650
NL00000051437,FR00000006368
NL00000050889,FR00000029471
NL00000050889,RU00000015896
NL00000051437,FR00000029304
NL00000051437,NL00000040842
US00000003013,FR00000092184
US00000000795,US00000092919
DE00000001742,DE00000092921
US00000003013,DE00000092929
DE00000001742,GB00000092933
US00000003013,RU00000092934
US00000003507,GB00000073086
DE00000001742,FR00000093765
US00000003013,DE00000093766
US00000003013,NL00000093768
US00000003013,RU00000093770
US00000003013,NL00000093782
DE00000001742,US00000093783
US00000003013,RU00000093788
US00000003013,GB00000093789
US00000003013,DE00000093790
US00000051108,US00000006180
US00000003013,NL00000054298
US00000003507,RU00000054332
DE00000001742,FR00000093799
US00000003013,RU00000093801
DE00000001742,FR00000093802
US00000003013,US00000094007
US00000003013,US00000094019
DE00000001742,US00000094020
US00000003013,NL00000094021
DE00000001742,NL00000094035
DE00000001742,RU00000094111
DE00000001742,US00000094113
DE00000001742,GB00000094114
US00000003013,US00000094115
US00000003013,FR00000094120
US00000003013,RU00000094122
DE00000001742,DE00000094125
US00000003013,GB00000094126
US00000003013,NL00000094129
DE00000001742,DE00000094130
US00000003013,GB00000094132
