cow_id,cow_ebv,bull_id,bull_ebv,average_ebv,difference_ebv,inbreeding_level
DE00000034789,876.6,NL00000050449,-1305.2,-214.3,2181.8,0.0
FR00000034797,247.4,NL00000050788,691.9,469.7,444.5,0.0
RU00000034802,1104.1,GB00000064975,-1252.2,-74.0,2356.3,0.0
RU00000034844,-317.9,NL00000051437,772.5,227.3,1090.4,0.0
RU00000035047,1334.1,GB00000064975,-1252.2,41.0,2586.3,0.0
GB00000035071,628.1,NL00000050449,-1305.2,-338.5,1933.3,0.0
NL00000035085,660.7,NL00000050449,-1305.2,-322.2,1965.9,0.0
DE00000035381,456.8,NL00000050788,691.9,574.4,235.1,0.0
DE00000035566,531.7,DE00000080214,704.2,618.0,172.5,0.0
NL00000035599,-313.1,DE00000080214,704.2,195.6,1017.3,0.0
GB00000035685,556.6,DE00000080214,704.2,630.4,147.6,0.0
FR00000035687,490.3,NL00000051437,772.5,631.4,282.2,0.0
NL00000035695,775.4,DE00000073683,-969.5,-97.0,1744.9,0.0
NL00000035696,317.3,DE00000080214,704.2,510.8,386.9,0.0
GB00000035857,730.7,NL00000050449,-1305.2,-287.2,2035.9,0.0
FR00000091269,591.4,US00000003507,1782.9,1187.2,1191.5,0.0
DE00000035938,555.8,NL00000050788,691.9,623.9,136.1,0.0
RU00000035946,74.0,NL00000050788,691.9,383.0,617.9,0.0
DE00000036121,394.2,NL00000051437,772.5,583.4,378.3,0.0
US00000036123,838.4,DE00000073683,-969.5,-65.5,1807.9,0.0
US00000036133,509.5,DE00000080214,704.2,606.9,194.7,0.0
RU00000091324,246.5,US00000003507,1782.9,1014.7,1536.4,0.0
US00000004226,-1325.9,NL00000050788,691.9,-317.0,2017.8,0.0
US00000005476,915.6,NL00000050449,-1305.2,-194.8,2220.8,0.0
US00000006121,448.4,NL00000050788,691.9,570.2,243.5,0.0
DE00000006642,495.4,NL00000050788,691.9,593.7,196.5,0.0
NL00000006842,947.0,DE00000073683,-969.5,-11.2,1916.5,0.0
DE00000007824,-295.6,NL00000050788,691.9,198.2,987.5,0.0
GB00000007983,219.8,NL00000050788,691.9,455.9,472.1,0.0
US00000007996,262.5,DE00000080214,704.2,483.4,441.7,0.0
GB00000008301,587.8,NL00000050788,691.9,639.9,104.1,0.0
GB00000008369,84.8,NL00000051437,772.5,428.7,687.7,0.0
FR00000009847,820.7,NL00000050449,-1305.2,-242.2,2125.9,0.0
FR00000009907,-132.1,DE00000080214,704.2,286.1,836.3,0.0
NL00000010299,62.6,NL00000050889,650.7,356.7,588.1,0.0
GB00000010550,-833.3,DE00000080214,704.2,-64.5,1537.5,0.0
FR00000011161,-499.0,NL00000051437,772.5,136.8,1271.5,0.0
NL00000012052,823.8,DE00000073683,-969.5,-72.9,1793.3,0.0
RU00000012842,-97.9,DE00000080214,704.2,303.2,802.1,0.0
GB00000013324,924.9,NL00000050449,-1305.2,-190.1,2230.1,0.0
RU00000013949,65.8,NL00000051437,772.5,419.2,706.7,0.0
FR00000014030,825.5,NL00000050449,-1305.2,-239.8,2130.7,0.0
DE00000014211,586.4,NL00000051437,772.5,679.5,186.1,0.0
GB00000014531,35.9,NL00000051437,772.5,404.2,736.6,0.0
US00000014749,-450.7,DE00000080214,704.2,126.8,1154.9,0.0
NL00000015619,527.6,NL00000050788,691.9,609.8,164.3,0.0
FR00000017040,658.3,GB00000064975,-1252.2,-296.9,1910.5,0.0
GB00000017103,829.6,GB00000064975,-1252.2,-211.3,2081.8,0.0
US00000017246,-254.2,NL00000050788,691.9,218.9,946.1,0.0
NL00000017451,-234.1,DE00000080214,704.2,235.1,938.3,0.0
GB00000019087,190.6,NL00000050889,650.7,420.7,460.1,0.0
DE00000036416,870.9,DE00000073683,-969.5,-49.3,1840.4,0.0
GB00000036427,969.3,NL00000050449,-1305.2,-167.9,2274.5,0.0
DE00000036552,605.8,NL00000050449,-1305.2,-349.7,1911.0,0.0
DE00000036604,-491.2,NL00000050788,691.9,100.4,1183.1,0.0
GB00000036606,1070.4,DE00000073683,-969.5,50.5,2039.9,0.0
RU00000036633,-213.0,NL00000050889,650.7,218.9,863.7,0.0
FR00000036828,272.9,NL00000051437,772.5,522.7,499.6,0.0
NL00000036833,122.9,DE00000080214,704.2,413.6,581.3,0.0
FR00000036885,610.8,NL00000050449,-1305.2,-347.2,1916.0,0.0
NL00000036906,627.0,DE00000073683,-969.5,-171.2,1596.5,0.0
DE00000037066,877.4,DE00000073683,-969.5,-46.0,1846.9,0.0
US00000037067,959.5,GB00000064975,-1252.2,-146.3,2211.7,0.0
FR00000037068,644.2,DE00000073683,-969.5,-162.6,1613.7,0.0
RU00000037069,763.6,NL00000050449,-1305.2,-270.8,2068.8,0.0
DE00000037081,285.2,NL00000050788,691.9,488.6,406.7,0.0
NL00000037090,1205.3,NL00000050449,-1305.2,-49.9,2510.5,0.0
FR00000037096,867.1,DE00000073683,-969.5,-51.2,1836.6,0.0
FR00000037099,-370.4,NL00000050788,691.9,160.8,1062.3,0.0
NL00000037261,410.0,NL00000050788,691.9,551.0,281.9,0.0
GB00000037473,142.4,NL00000050788,691.9,417.2,549.5,0.0
US00000037527,986.9,NL00000050449,-1305.2,-159.1,2292.1,0.0
GB00000037651,-415.5,DE00000080214,704.2,144.4,1119.7,0.0
GB00000037653,576.8,NL00000050788,691.9,634.4,115.1,0.0
GB00000037667,690.8,DE00000073683,-969.5,-139.4,1660.3,0.0
GB00000037707,699.2,DE00000073683,-969.5,-135.1,1668.7,0.0
FR00000037786,216.1,DE00000080214,704.2,460.2,488.1,0.0
US00000037792,138.7,NL00000050889,650.7,394.7,512.0,0.0
GB00000037801,657.0,DE00000073683,-969.5,-156.2,1626.5,0.0
NL00000037804,644.0,GB00000064975,-1252.2,-304.1,1896.2,0.0
NL00000037811,827.6,GB00000064975,-1252.2,-212.3,2079.8,0.0
US00000037812,731.8,DE00000073683,-969.5,-118.9,1701.3,0.0
GB00000038644,894.3,NL00000050449,-1305.2,-205.4,2199.5,0.0
FR00000004171,-668.0,NL00000050788,691.9,12.0,1359.9,0.0
NL00000004207,371.1,DE00000080214,704.2,537.7,333.1,0.0
NL00000004208,650.9,NL00000050449,-1305.2,-327.1,1956.1,0.0
US00000004212,283.7,NL00000050889,650.7,467.2,367.0,0.0
NL00000004455,-65.3,DE00000080214,704.2,319.5,769.5,0.0
FR00000004523,1142.3,NL00000050449,-1305.2,-81.4,2447.5,0.0
US00000004565,613.9,GB00000064975,-1252.2,-319.1,1866.1,0.0
US00000004567,360.9,NL00000050788,691.9,526.4,331.0,0.0
US00000004606,573.8,NL00000050788,691.9,632.9,118.1,0.0
GB00000004639,-131.5,NL00000050788,691.9,280.2,823.4,0.0
NL00000004687,679.3,DE00000073683,-969.5,-145.1,1648.8,0.0
GB00000020152,-571.3,NL00000051437,772.5,100.6,1343.8,0.0
NL00000020260,129.9,DE00000080214,704.2,417.1,574.3,0.0
GB00000021950,811.5,NL00000050449,-1305.2,-246.8,2116.7,0.0
RU00000022338,432.5,DE00000080214,704.2,568.4,271.7,0.0
FR00000022407,185.1,DE00000080214,704.2,444.7,519.1,0.0
NL00000022572,921.4,DE00000073683,-969.5,-24.0,1890.9,0.0
DE00000022839,-79.9,NL00000051437,772.5,346.3,852.4,0.0
RU00000023771,40.2,NL00000050889,650.7,345.5,610.5,0.0
FR00000024600,653.0,DE00000073683,-969.5,-158.2,1622.5,0.0
GB00000025431,-164.2,NL00000051437,772.5,304.2,936.7,0.0
NL00000025753,-596.7,DE00000080214,704.2,53.8,1300.9,0.0
RU00000028317,-57.9,DE00000080214,704.2,323.2,762.1,0.0
RU00000028704,688.9,GB00000064975,-1252.2,-281.6,1941.1,0.0
FR00000028768,961.0,DE00000073683,-969.5,-4.2,1930.5,0.0
US00000028822,-454.8,NL00000051437,772.5,158.9,1227.3,0.0
DE00000029649,598.5,DE00000080214,704.2,651.4,105.7,0.0
DE00000030213,61.3,NL00000050788,691.9,376.6,630.6,0.0
FR00000030744,-261.8,NL00000051437,772.5,255.4,1034.3,0.0
GB00000030746,774.6,GB00000064975,-1252.2,-238.8,2026.8,0.0
US00000091330,-459.7,US00000000795,1867.9,704.1,2327.6,0.0
NL00000031295,-140.7,DE00000080214,704.2,281.8,844.9,0.0
NL00000031823,51.5,DE00000080214,704.2,377.9,652.7,0.0
RU00000032349,-12.7,DE00000080214,704.2,345.8,716.9,0.0
GB00000032543,16.4,NL00000050788,691.9,354.2,675.5,0.0
RU00000032722,739.7,NL00000050449,-1305.2,-282.7,2044.9,0.0
DE00000032994,-896.4,NL00000050788,691.9,-102.2,1588.3,0.0
US00000032999,768.5,NL00000050449,-1305.2,-268.3,2073.7,0.0
RU00000033581,-384.9,DE00000080214,704.2,159.7,1089.1,0.0
US00000034812,751.3,DE00000073683,-969.5,-109.1,1720.8,0.0
NL00000035596,85.0,NL00000050889,650.7,367.9,565.7,0.0
FR00000037078,353.3,NL00000051437,772.5,562.9,419.2,0.0
RU00000037082,-521.8,NL00000051437,772.5,125.4,1294.3,0.0
RU00000004740,1021.0,DE00000073683,-969.5,25.8,1990.5,0.0
DE00000005145,68.5,NL00000050788,691.9,380.2,623.4,0.0
DE00000005294,-54.8,NL00000050788,691.9,318.6,746.7,0.0
GB00000005393,685.7,NL00000050449,-1305.2,-309.7,1990.9,0.0
DE00000005545,185.0,NL00000050788,691.9,438.5,506.9,0.0
FR00000005547,305.6,NL00000050889,650.7,478.2,345.1,0.0
DE00000005560,-226.7,DE00000080214,704.2,238.8,930.9,0.0
RU00000005660,435.0,NL00000050788,691.9,563.5,256.9,0.0
NL00000005661,703.7,GB00000064975,-1252.2,-274.2,1955.9,0.0
US00000005731,829.0,DE00000073683,-969.5,-70.2,1798.5,0.0
DE00000039069,122.9,NL00000051437,772.5,447.7,649.6,0.0
DE00000039238,1181.3,DE00000073683,-969.5,105.9,2150.8,0.0
DE00000039269,152.4,NL00000050788,691.9,422.2,539.5,0.0
US00000039281,440.9,NL00000050788,691.9,566.4,251.0,0.0
DE00000039633,263.0,NL00000050788,691.9,477.5,428.9,0.0
RU00000039705,1083.2,GB00000064975,-1252.2,-84.5,2335.4,0.0
RU00000039716,356.5,DE00000080214,704.2,530.4,347.7,0.0
US00000039730,952.6,NL00000050449,-1305.2,-176.3,2257.8,0.0
GB00000039921,1011.7,NL00000050449,-1305.2,-146.7,2316.9,0.0
US00000039930,545.5,DE00000080214,704.2,624.9,158.7,0.0
NL00000039948,964.0,GB00000064975,-1252.2,-144.1,2216.2,0.0
NL00000039984,309.9,DE00000080214,704.2,507.1,394.3,0.0
RU00000040175,742.6,GB00000064975,-1252.2,-254.8,1994.8,0.0
GB00000040177,1000.8,NL00000050449,-1305.2,-152.2,2306.0,0.0
FR00000040178,574.8,NL00000050788,691.9,633.4,117.1,0.0
DE00000040291,1162.7,NL00000050449,-1305.2,-71.2,2467.9,0.0
NL00000040348,578.3,NL00000051437,772.5,675.4,194.2,0.0
RU00000040408,229.0,NL00000051437,772.5,500.8,543.5,0.0
NL00000040418,512.2,NL00000051437,772.5,642.4,260.3,0.0
NL00000040444,380.9,NL00000050788,691.9,536.4,311.0,0.0
NL00000040465,507.7,DE00000080214,704.2,606.0,196.5,0.0
FR00000040691,1004.0,GB00000064975,-1252.2,-124.1,2256.2,0.0
US00000040740,957.8,NL00000050449,-1305.2,-173.7,2263.0,0.0
US00000040741,760.6,NL00000050449,-1305.2,-272.3,2065.8,0.0
DE00000040937,446.9,NL00000050788,691.9,569.4,245.0,0.0
US00000005792,58.9,DE00000080214,704.2,381.6,645.3,0.0
US00000005836,288.1,DE00000080214,704.2,496.2,416.1,0.0
US00000005865,351.0,NL00000050889,650.7,500.9,299.7,0.0
RU00000005881,1003.0,DE00000073683,-969.5,16.8,1972.5,0.0
FR00000005924,931.0,DE00000073683,-969.5,-19.2,1900.5,0.0
GB00000005927,564.8,NL00000050788,691.9,628.4,127.1,0.0
US00000006047,498.3,NL00000051437,772.5,635.4,274.2,0.0
FR00000006162,748.1,NL00000050449,-1305.2,-278.5,2053.3,0.0
GB00000037315,-559.3,DE00000080214,704.2,72.5,1263.5,0.0
US00000037682,1174.9,NL00000050449,-1305.2,-65.1,2480.1,0.0
RU00000037835,1086.7,NL00000050449,-1305.2,-109.2,2391.9,0.0
GB00000039362,747.9,NL00000050449,-1305.2,-278.6,2053.1,0.0
NL00000039475,185.3,DE00000080214,704.2,444.8,518.9,0.0
NL00000039639,346.8,NL00000050788,691.9,519.4,345.1,0.0
GB00000039723,439.8,NL00000050788,691.9,565.9,252.1,0.0
FR00000040400,-672.0,NL00000050788,691.9,10.0,1363.9,0.0
NL00000091342,362.1,DE00000001742,1510.6,936.4,1148.5,0.0
NL00000041180,472.2,NL00000051437,772.5,622.4,300.3,0.0
US00000041222,135.8,NL00000051437,772.5,454.2,636.7,0.0
RU00000042164,974.2,DE00000073683,-969.5,2.4,1943.7,0.0
FR00000042206,576.9,NL00000050788,691.9,634.4,115.0,0.0
DE00000042650,-13.5,NL00000051437,772.5,379.5,786.0,0.0
RU00000042689,-255.5,NL00000050889,650.7,197.6,906.2,0.0
RU00000042980,225.9,DE00000080214,704.2,465.1,478.3,0.0
NL00000043060,876.6,NL00000050449,-1305.2,-214.3,2181.8,0.0
US00000043112,-959.5,DE00000080214,704.2,-127.6,1663.7,0.0
DE00000043461,-275.0,NL00000050788,691.9,208.5,966.9,0.0
GB00000043469,-374.4,NL00000051437,772.5,199.1,1146.9,0.0
RU00000043503,870.8,NL00000050449,-1305.2,-217.2,2176.0,0.0
RU00000043533,456.4,NL00000050889,650.7,553.6,194.3,0.0
US00000043702,-399.4,NL00000051437,772.5,186.6,1171.9,0.0
FR00000044081,-743.4,NL00000050788,691.9,-25.8,1435.3,0.0
DE00000044902,241.0,NL00000050788,691.9,466.5,450.9,0.0
DE00000044907,109.8,NL00000051437,772.5,441.2,662.7,0.0
RU00000045102,399.5,DE00000080214,704.2,551.9,304.7,0.0
DE00000045137,213.1,DE00000080214,704.2,458.7,491.1,0.0
DE00000045952,173.4,NL00000050788,691.9,432.7,518.5,0.0
US00000045960,1160.8,DE00000073683,-969.5,95.7,2130.3,0.0
US00000047744,281.2,NL00000051437,772.5,526.9,491.3,0.0
NL00000048634,-115.5,NL00000050889,650.7,267.6,766.2,0.0
FR00000049439,769.1,GB00000064975,-1252.2,-241.5,2021.3,0.0
NL00000049463,760.9,DE00000073683,-969.5,-104.3,1730.4,0.0
NL00000049550,36.9,DE00000080214,704.2,370.6,667.3,0.0
FR00000049731,-58.8,NL00000050788,691.9,316.6,750.7,0.0
US00000049734,-295.4,NL00000050788,691.9,198.3,987.3,0.0
DE00000049757,-73.6,NL00000050788,691.9,309.2,765.5,0.0
GB00000091371,-333.9,US00000000795,1867.9,767.0,2201.8,0.0
GB00000091387,296.4,US00000003013,1528.6,912.5,1232.2,0.0
GB00000006412,847.5,NL00000050449,-1305.2,-228.8,2152.7,0.0
NL00000006517,296.3,NL00000051437,772.5,534.4,476.2,0.0
NL00000006555,577.4,NL00000050788,691.9,634.7,114.5,0.0
DE00000006557,1053.1,NL00000050449,-1305.2,-126.0,2358.3,0.0
NL00000006717,1148.6,GB00000064975,-1252.2,-51.8,2400.8,0.0
RU00000006804,445.7,DE00000080214,704.2,575.0,258.5,0.0
DE00000006844,863.2,DE00000073683,-969.5,-53.1,1832.7,0.0
DE00000006882,-356.6,NL00000050788,691.9,167.7,1048.5,0.0
FR00000006905,910.1,GB00000064975,-1252.2,-171.0,2162.3,0.0
US00000007100,344.7,DE00000080214,704.2,524.5,359.5,0.0
GB00000007133,470.2,NL00000051437,772.5,621.4,302.3,0.0
FR00000007229,140.3,NL00000051437,772.5,456.4,632.2,0.0
GB00000040959,720.6,NL00000050449,-1305.2,-292.3,2025.8,0.0
GB00000040969,1083.7,GB00000064975,-1252.2,-84.2,2335.9,0.0
FR00000041170,224.4,NL00000050788,691.9,458.2,467.5,0.0
FR00000041191,484.5,DE00000080214,704.2,594.4,219.7,0.0
RU00000041193,475.6,NL00000050788,691.9,583.8,216.3,0.0
DE00000041194,933.5,GB00000064975,-1252.2,-159.3,2185.7,0.0
DE00000041273,387.2,NL00000051437,772.5,579.9,385.3,0.0
GB00000041304,844.8,GB00000064975,-1252.2,-203.7,2097.0,0.0
US00000041311,640.3,GB00000064975,-1252.2,-305.9,1892.5,0.0
RU00000041332,-194.7,NL00000050889,650.7,228.0,845.4,0.0
DE00000041495,583.8,NL00000050788,691.9,637.9,108.1,0.0
NL00000041496,771.1,NL00000050449,-1305.2,-267.0,2076.3,0.0
US00000041500,817.0,DE00000073683,-969.5,-76.2,1786.5,0.0
RU00000041506,664.9,GB00000064975,-1252.2,-293.6,1917.1,0.0
NL00000041510,274.0,NL00000050889,650.7,462.4,376.7,0.0
DE00000041833,107.1,NL00000051437,772.5,439.8,665.4,0.0
FR00000041857,667.2,DE00000073683,-969.5,-151.1,1636.7,0.0
US00000042157,511.6,NL00000050788,691.9,601.8,180.3,0.0
DE00000042163,366.2,NL00000051437,772.5,569.4,406.3,0.0
NL00000042179,92.7,DE00000080214,704.2,398.5,611.5,0.0
GB00000042195,924.8,GB00000064975,-1252.2,-163.7,2177.0,0.0
DE00000042241,956.4,DE00000073683,-969.5,-6.5,1925.9,0.0
GB00000042246,755.5,DE00000073683,-969.5,-107.0,1725.0,0.0
NL00000042247,352.7,DE00000080214,704.2,528.5,351.5,0.0
US00000007251,557.4,NL00000050788,691.9,624.7,134.5,0.0
GB00000007262,467.0,NL00000050889,650.7,558.9,183.7,0.0
US00000007276,793.1,NL00000050449,-1305.2,-256.0,2098.3,0.0
NL00000007280,847.8,GB00000064975,-1252.2,-202.2,2100.0,0.0
FR00000007295,1163.2,GB00000064975,-1252.2,-44.5,2415.4,0.0
NL00000007329,755.9,DE00000073683,-969.5,-106.8,1725.4,0.0
RU00000007335,921.1,NL00000050449,-1305.2,-192.0,2226.3,0.0
DE00000007394,1053.5,GB00000064975,-1252.2,-99.3,2305.7,0.0
RU00000007430,437.0,NL00000050889,650.7,543.9,213.7,0.0
DE00000007444,690.0,DE00000073683,-969.5,-139.8,1659.5,0.0
GB00000007580,1001.5,NL00000050449,-1305.2,-151.8,2306.7,0.0
GB00000007737,801.7,NL00000050449,-1305.2,-251.7,2106.9,0.0
FR00000007738,822.7,NL00000050449,-1305.2,-241.2,2127.9,0.0
US00000007740,746.5,NL00000050449,-1305.2,-279.3,2051.7,0.0
GB00000007742,631.2,DE00000073683,-969.5,-169.1,1600.7,0.0
NL00000007790,556.3,NL00000050889,650.7,603.5,94.4,0.0
RU00000004217,-303.0,NL00000050889,650.7,173.9,953.7,0.0
NL00000004233,1154.9,GB00000064975,-1252.2,-48.6,2407.1,0.0
US00000004627,-274.0,NL00000050889,650.7,188.4,924.7,0.0
NL00000004857,-56.4,NL00000050788,691.9,317.8,748.3,0.0
RU00000005715,-235.7,DE00000080214,704.2,234.3,939.9,0.0
FR00000006037,-37.1,DE00000080214,704.2,333.6,741.3,0.0
GB00000006787,-66.4,NL00000050788,691.9,312.8,758.3,0.0
RU00000007960,900.4,DE00000073683,-969.5,-34.5,1869.9,0.0
FR00000007967,757.2,DE00000073683,-969.5,-106.1,1726.7,0.0
NL00000008051,295.2,NL00000050788,691.9,493.6,396.7,0.0
FR00000008060,-176.2,NL00000051437,772.5,298.2,948.7,0.0
FR00000008094,232.3,DE00000080214,704.2,468.3,471.9,0.0
US00000008106,624.8,GB00000064975,-1252.2,-313.7,1877.0,0.0
NL00000008178,410.0,NL00000050788,691.9,551.0,281.9,0.0
NL00000042530,647.6,NL00000050449,-1305.2,-328.8,1952.8,0.0
RU00000042567,920.9,NL00000050449,-1305.2,-192.1,2226.1,0.0
DE00000042572,446.9,NL00000050788,691.9,569.4,245.0,0.0
NL00000042584,579.3,DE00000080214,704.2,641.8,124.9,0.0
RU00000042639,966.9,NL00000050449,-1305.2,-169.1,2272.1,0.0
FR00000042685,722.4,DE00000073683,-969.5,-123.5,1691.9,0.0
RU00000042714,668.5,GB00000064975,-1252.2,-291.8,1920.7,0.0
FR00000042715,910.3,GB00000064975,-1252.2,-170.9,2162.5,0.0
FR00000042721,661.4,DE00000073683,-969.5,-154.0,1630.9,0.0
US00000042740,253.0,NL00000050788,691.9,472.5,438.9,0.0
US00000042973,179.3,DE00000080214,704.2,441.8,524.9,0.0
US00000042986,304.6,NL00000050889,650.7,477.7,346.1,0.0
NL00000042988,-136.0,NL00000050788,691.9,278.0,827.9,0.0
DE00000043003,1132.6,GB00000064975,-1252.2,-59.8,2384.8,0.0
RU00000043162,597.8,NL00000050788,691.9,644.9,94.1,0.0
GB00000043196,1007.9,GB00000064975,-1252.2,-122.1,2260.1,0.0
DE00000043204,-11.4,NL00000051437,772.5,380.6,783.9,0.0
FR00000043206,909.7,GB00000064975,-1252.2,-171.2,2161.9,0.0
DE00000043214,989.5,GB00000064975,-1252.2,-131.3,2241.7,0.0
US00000043254,-28.6,NL00000050788,691.9,331.7,720.5,0.0
RU00000043405,437.2,NL00000051437,772.5,604.9,335.3,0.0
RU00000043431,343.2,NL00000051437,772.5,557.9,429.3,0.0
RU00000043464,1087.6,GB00000064975,-1252.2,-82.3,2339.8,0.0
NL00000043522,832.1,NL00000050449,-1305.2,-236.5,2137.3,0.0
RU00000040623,503.7,NL00000050889,650.7,577.2,147.0,0.0
NL00000042311,732.8,NL00000050449,-1305.2,-286.2,2038.0,0.0
DE00000042745,-352.1,DE00000080214,704.2,176.1,1056.3,0.0
DE00000008221,1027.3,NL00000050449,-1305.2,-138.9,2332.5,0.0
FR00000008258,1175.3,NL00000050449,-1305.2,-64.9,2480.5,0.0
NL00000008439,758.7,GB00000064975,-1252.2,-246.7,2010.9,0.0
RU00000008447,1011.6,DE00000073683,-969.5,21.0,1981.1,0.0
NL00000008595,-561.1,DE00000080214,704.2,71.6,1265.3,0.0
US00000008678,-466.5,NL00000050788,691.9,112.7,1158.4,0.0
NL00000008702,-373.1,DE00000080214,704.2,165.6,1077.3,0.0
RU00000008722,823.7,GB00000064975,-1252.2,-214.2,2075.9,0.0
RU00000008732,154.8,NL00000051437,772.5,463.7,617.7,0.0
NL00000008841,397.2,NL00000051437,772.5,584.9,375.3,0.0
RU00000008851,627.1,NL00000050449,-1305.2,-339.0,1932.3,0.0
DE00000008891,397.2,NL00000051437,772.5,584.9,375.3,0.0
US00000008893,498.0,NL00000050889,650.7,574.4,152.7,0.0
FR00000008903,491.8,NL00000050788,691.9,591.9,200.1,0.0
FR00000009051,1083.3,GB00000064975,-1252.2,-84.4,2335.5,0.0
FR00000009054,1165.2,NL00000050449,-1305.2,-70.0,2470.4,0.0
DE00000009057,13.7,DE00000080214,704.2,359.0,690.5,0.0
US00000009063,-259.8,NL00000051437,772.5,256.4,1032.3,0.0
FR00000009068,208.2,NL00000050788,691.9,450.1,483.7,0.0
RU00000009241,796.7,NL00000050449,-1305.2,-254.2,2101.9,0.0
NL00000009253,922.9,GB00000064975,-1252.2,-164.6,2175.1,0.0
NL00000009290,1239.2,NL00000050449,-1305.2,-33.0,2544.4,0.0
GB00000009350,500.4,NL00000050788,691.9,596.2,191.5,0.0
DE00000009353,1091.5,DE00000073683,-969.5,61.0,2061.0,0.0
GB00000009407,367.1,DE00000080214,704.2,535.7,337.1,0.0
RU00000009411,784.6,GB00000064975,-1252.2,-233.8,2036.8,0.0
FR00000009460,-559.8,NL00000051437,772.5,106.4,1332.3,0.0
DE00000009478,629.0,DE00000073683,-969.5,-170.2,1598.5,0.0
NL00000009634,-400.1,DE00000080214,704.2,152.1,1104.3,0.0
GB00000006895,823.9,GB00000064975,-1252.2,-214.1,2076.1,0.0
GB00000007141,571.6,NL00000050788,691.9,631.8,120.3,0.0
GB00000007454,481.2,NL00000051437,772.5,626.9,291.3,0.0
NL00000008033,1004.6,GB00000064975,-1252.2,-123.8,2256.8,0.0
FR00000008371,314.0,NL00000050889,650.7,482.4,336.7,0.0
FR00000009060,309.4,NL00000050788,691.9,500.7,382.5,0.0
GB00000009064,586.2,NL00000051437,772.5,679.4,186.3,0.0
US00000091434,-304.2,DE00000001742,1510.6,603.2,1814.8,0.0
RU00000009245,-430.7,DE00000080214,704.2,136.8,1134.9,0.0
RU00000009445,-60.7,DE00000080214,704.2,321.8,764.9,0.0
US00000091443,362.1,US00000003013,1528.6,945.4,1166.5,0.0
US00000010228,-586.3,NL00000051437,772.5,93.1,1358.8,0.0
NL00000010443,-693.2,NL00000050889,650.7,-21.2,1343.9,0.0
GB00000011147,-1086.8,NL00000051437,772.5,-157.2,1859.3,0.0
NL00000011859,611.8,NL00000050449,-1305.2,-346.7,1917.0,0.0
US00000011930,-205.4,NL00000051437,772.5,283.6,977.9,0.0
NL00000014301,518.9,DE00000080214,704.2,611.6,185.3,0.0
RU00000014638,654.8,GB00000064975,-1252.2,-298.7,1907.0,0.0
RU00000014731,-254.7,NL00000050889,650.7,198.0,905.4,0.0
RU00000015600,758.9,GB00000064975,-1252.2,-246.6,2011.1,0.0
FR00000015952,614.5,GB00000064975,-1252.2,-318.8,1866.7,0.0
GB00000009657,732.6,NL00000050449,-1305.2,-286.3,2037.8,0.0
RU00000009853,574.5,DE00000080214,704.2,639.4,129.7,0.0
US00000010099,397.2,NL00000051437,772.5,584.9,375.3,0.0
DE00000010105,1087.6,NL00000050449,-1305.2,-108.8,2392.8,0.0
FR00000010117,582.8,NL00000050788,691.9,637.4,109.1,0.0
RU00000010121,518.1,NL00000050788,691.9,605.0,173.8,0.0
NL00000010122,1114.1,GB00000064975,-1252.2,-69.0,2366.3,0.0
NL00000010309,511.1,DE00000080214,704.2,607.7,193.1,0.0
DE00000010359,323.2,NL00000051437,772.5,547.9,449.3,0.0
US00000010364,496.5,DE00000080214,704.2,600.4,207.7,0.0
DE00000010400,466.5,DE00000080214,704.2,585.4,237.7,0.0
RU00000010526,526.9,NL00000050788,691.9,609.4,165.0,0.0
DE00000010532,622.1,GB00000064975,-1252.2,-315.0,1874.3,0.0
US00000010535,1094.1,GB00000064975,-1252.2,-79.0,2346.3,0.0
NL00000010537,806.2,DE00000073683,-969.5,-81.6,1775.7,0.0
DE00000010538,397.2,NL00000051437,772.5,584.9,375.3,0.0
US00000010709,657.5,DE00000073683,-969.5,-156.0,1627.0,0.0
US00000010903,566.5,DE00000080214,704.2,635.4,137.7,0.0
RU00000011053,1078.5,GB00000064975,-1252.2,-86.8,2330.7,0.0
DE00000011093,1129.9,NL00000050449,-1305.2,-87.6,2435.1,0.0
FR00000011139,903.2,DE00000073683,-969.5,-33.1,1872.7,0.0
FR00000011141,708.4,DE00000073683,-969.5,-130.5,1677.9,0.0
FR00000011142,556.0,NL00000050788,691.9,624.0,135.9,0.0
FR00000011143,968.8,DE00000073683,-969.5,-0.4,1938.3,0.0
GB00000011144,710.1,GB00000064975,-1252.2,-271.0,1962.3,0.0
GB00000011301,598.4,NL00000050788,691.9,645.2,93.5,0.0
US00000011304,257.5,DE00000080214,704.2,480.9,446.7,0.0
NL00000044422,-159.9,DE00000080214,704.2,272.2,864.1,0.0
NL00000044681,-35.4,NL00000050889,650.7,307.7,686.1,0.0
DE00000044875,848.9,GB00000064975,-1252.2,-201.6,2101.1,0.0
DE00000045206,967.8,NL00000050449,-1305.2,-168.7,2273.0,0.0
DE00000045246,425.8,NL00000050788,691.9,558.9,266.1,0.0
US00000091554,162.4,US00000000795,1867.9,1015.2,1705.5,0.0
NL00000091567,362.1,US00000003013,1528.6,945.4,1166.5,0.0
US00000046047,713.6,NL00000050449,-1305.2,-295.8,2018.8,0.0
NL00000047266,11.6,NL00000051437,772.5,392.1,760.9,0.0
NL00000047557,-771.9,NL00000050788,691.9,-40.0,1463.8,0.0
US00000048045,97.9,DE00000080214,704.2,401.1,606.3,0.0
