cow_id,cow_ebv,bull_id,bull_ebv,average_ebv,difference_ebv,inbreeding_level
FR00000004523,1142.3,US00000051108,477.0,809.7,665.3,0.0
US00000004565,613.9,NL00000051437,772.5,693.2,158.6,0.0
US00000004567,360.9,NL00000051437,772.5,566.7,411.6,0.0
US00000004606,573.8,NL00000050788,691.9,632.9,118.1,0.0
GB00000004639,-131.5,NL00000051437,772.5,320.5,904.0,0.0
NL00000004687,679.3,US00000051455,489.8,584.5,189.5,0.0
GB00000020152,-571.3,DE00000080214,704.2,66.5,1275.5,0.0
NL00000020260,129.9,DE00000080214,704.2,417.1,574.3,0.0
GB00000021950,811.5,GB00000052082,480.4,645.9,331.1,0.0
RU00000022338,432.5,DE00000080214,704.2,568.4,271.7,0.0
FR00000022407,185.1,DE00000080214,704.2,444.7,519.1,0.0
NL00000022572,921.4,GB00000052082,480.4,700.9,441.0,0.0
DE00000022839,-79.9,DE00000080214,704.2,312.2,784.1,0.0
RU00000023771,40.2,NL00000050889,650.7,345.5,610.5,0.0
FR00000024600,653.0,GB00000052082,480.4,566.7,172.6,0.0
GB00000025431,-164.2,NL00000051437,772.5,304.2,936.7,0.0
NL00000025753,-596.7,DE00000080214,704.2,53.8,1300.9,0.0
RU00000028317,-57.9,DE00000080214,704.2,323.2,762.1,0.0
RU00000028704,688.9,US00000051455,489.8,589.4,199.1,0.0
FR00000028768,961.0,GB00000052082,480.4,720.7,480.6,0.0
US00000028822,-454.8,NL00000051437,772.5,158.9,1227.3,0.0
DE00000029649,598.5,DE00000080214,704.2,651.4,105.7,0.0
DE00000030213,61.3,DE00000080214,704.2,382.8,642.9,0.0
FR00000030744,-261.8,NL00000050788,691.9,215.1,953.7,0.0
GB00000030746,774.6,US00000051455,489.8,632.2,284.8,0.0
US00000091330,-459.7,US00000000795,1867.9,704.1,2327.6,0.0
NL00000031295,-140.7,DE00000080214,704.2,281.8,844.9,0.0
NL00000031823,51.5,NL00000050788,691.9,371.7,640.4,0.0
RU00000032349,-12.7,DE00000080214,704.2,345.8,716.9,0.0
GB00000032543,16.4,NL00000050788,691.9,354.2,675.5,0.0
RU00000032722,739.7,US00000051108,477.0,608.4,262.7,0.0
DE00000032994,-896.4,NL00000050788,691.9,-102.2,1588.3,0.0
US00000032999,768.5,US00000051108,477.0,622.8,291.5,0.0
RU00000033581,-384.9,DE00000080214,704.2,159.7,1089.1,0.0
US00000034812,751.3,NL00000050889,650.7,701.0,100.6,0.0
NL00000035596,85.0,NL00000050788,691.9,388.5,606.9,0.0
FR00000037078,353.3,NL00000051437,772.5,562.9,419.2,0.0
RU00000037082,-521.8,NL00000050889,650.7,64.5,1172.5,0.0
RU00000004740,1021.0,NL00000050889,650.7,835.9,370.3,0.0
DE00000005145,68.5,NL00000050788,691.9,380.2,623.4,0.0
DE00000005294,-54.8,NL00000051437,772.5,358.9,827.3,0.0
GB00000005393,685.7,US00000051455,489.8,587.8,195.9,0.0
DE00000005545,185.0,NL00000050788,691.9,438.5,506.9,0.0
FR00000005547,305.6,NL00000050889,650.7,478.2,345.1,0.0
DE00000005560,-226.7,DE00000080214,704.2,238.8,930.9,0.0
RU00000005660,435.0,NL00000050788,691.9,563.5,256.9,0.0
NL00000005661,703.7,US00000051455,489.8,596.8,213.9,0.0
US00000005731,829.0,US00000051455,489.8,659.4,339.2,0.0
DE00000039069,122.9,DE00000080214,704.2,413.6,581.3,0.0
DE00000039238,1181.3,US00000051455,489.8,835.6,691.5,0.0
DE00000039269,152.4,NL00000050889,650.7,401.6,498.3,0.0
US00000039281,440.9,NL00000051437,772.5,606.7,331.6,0.0
DE00000039633,263.0,NL00000050788,691.9,477.5,428.9,0.0
RU00000039705,1083.2,GB00000052082,480.4,781.8,602.8,0.0
RU00000039716,356.5,DE00000080214,704.2,530.4,347.7,0.0
US00000039730,952.6,US00000051455,489.8,721.2,462.8,0.0
GB00000039921,1011.7,US00000051108,477.0,744.4,534.7,0.0
US00000039930,545.5,DE00000080214,704.2,624.9,158.7,0.0
NL00000039948,964.0,GB00000052082,480.4,722.2,483.6,0.0
NL00000039984,309.9,DE00000080214,704.2,507.1,394.3,0.0
RU00000040175,742.6,US00000051455,489.8,616.2,252.8,0.0
GB00000040177,1000.8,US00000051108,477.0,738.9,523.8,0.0
FR00000040178,574.8,NL00000050788,691.9,633.4,117.1,0.0
DE00000040291,1162.7,GB00000052082,480.4,821.5,682.3,0.0
NL00000040348,578.3,NL00000051437,772.5,675.4,194.2,0.0
RU00000040408,229.0,NL00000050788,691.9,460.5,462.9,0.0
NL00000040418,512.2,NL00000050889,650.7,581.5,138.5,0.0
NL00000040444,380.9,NL00000051437,772.5,576.7,391.6,0.0
NL00000040465,507.7,DE00000080214,704.2,606.0,196.5,0.0
FR00000040691,1004.0,GB00000052082,480.4,742.2,523.6,0.0
US00000040740,957.8,US00000051108,477.0,717.4,480.8,0.0
US00000040741,760.6,US00000051455,489.8,625.2,270.8,0.0
DE00000040937,446.9,NL00000051437,772.5,609.7,325.6,0.0
US00000005792,58.9,DE00000080214,704.2,381.6,645.3,0.0
US00000005836,288.1,DE00000080214,704.2,496.2,416.1,0.0
US00000005865,351.0,NL00000050788,691.9,521.5,340.9,0.0
RU00000005881,1003.0,GB00000052082,480.4,741.7,522.6,0.0
FR00000005924,931.0,GB00000052082,480.4,705.7,450.6,0.0
GB00000005927,564.8,NL00000050788,691.9,628.4,127.1,0.0
US00000006047,498.3,NL00000051437,772.5,635.4,274.2,0.0
FR00000006162,748.1,GB00000052082,480.4,614.2,267.7,0.0
GB00000037315,-559.3,NL00000051437,772.5,106.6,1331.8,0.0
US00000037682,1174.9,US00000051455,489.8,832.4,685.1,0.0
RU00000037835,1086.7,GB00000052082,480.4,783.5,606.3,0.0
GB00000039362,747.9,US00000051455,489.8,618.9,258.1,0.0
NL00000039475,185.3,NL00000050788,691.9,438.6,506.6,0.0
NL00000039639,346.8,NL00000050788,691.9,519.4,345.1,0.0
GB00000039723,439.8,NL00000050788,691.9,565.9,252.1,0.0
FR00000040400,-672.0,NL00000050788,691.9,10.0,1363.9,0.0
NL00000091342,362.1,DE00000001742,1510.6,936.4,1148.5,0.0
NL00000041180,472.2,NL00000050889,650.7,561.5,178.5,0.0
US00000041222,135.8,NL00000051437,772.5,454.2,636.7,0.0
RU00000042164,974.2,GB00000052082,480.4,727.3,493.8,0.0
FR00000042206,576.9,NL00000051437,772.5,674.7,195.6,0.0
DE00000042650,-13.5,DE00000080214,704.2,345.4,717.7,0.0
RU00000042689,-255.5,DE00000080214,704.2,224.4,959.7,0.0
RU00000042980,225.9,DE00000080214,704.2,465.1,478.3,0.0
NL00000043060,876.6,US00000051455,489.8,683.2,386.8,0.0
US00000043112,-959.5,DE00000080214,704.2,-127.6,1663.7,0.0
DE00000043461,-275.0,NL00000050788,691.9,208.5,966.9,0.0
GB00000043469,-374.4,NL00000050788,691.9,158.8,1066.3,0.0
RU00000043503,870.8,NL00000050889,650.7,760.8,220.1,0.0
RU00000043533,456.4,NL00000050788,691.9,574.2,235.5,0.0
US00000043702,-399.4,NL00000051437,772.5,186.6,1171.9,0.0
FR00000044081,-743.4,DE00000080214,704.2,-19.6,1447.6,0.0
DE00000044902,241.0,NL00000050788,691.9,466.5,450.9,0.0
DE00000044907,109.8,NL00000051437,772.5,441.2,662.7,0.0
RU00000045102,399.5,DE00000080214,704.2,551.9,304.7,0.0
DE00000045137,213.1,DE00000080214,704.2,458.7,491.1,0.0
DE00000045952,173.4,NL00000050889,650.7,412.1,477.3,0.0
US00000045960,1160.8,NL00000050889,650.7,905.8,510.1,0.0
US00000047744,281.2,NL00000050889,650.7,466.0,369.5,0.0
NL00000048634,-115.5,DE00000080214,704.2,294.4,819.7,0.0
FR00000049439,769.1,NL00000050889,650.7,709.9,118.4,0.0
NL00000049463,760.9,US00000051455,489.8,625.4,271.1,0.0
NL00000049550,36.9,DE00000080214,704.2,370.6,667.3,0.0
FR00000049731,-58.8,NL00000051437,772.5,356.9,831.3,0.0
US00000049734,-295.4,NL00000051437,772.5,238.6,1067.9,0.0
DE00000049757,-73.6,NL00000050889,650.7,288.6,724.3,0.0
GB00000091371,-333.9,US00000000795,1867.9,767.0,2201.8,0.0
GB00000091387,296.4,US00000003013,1528.6,912.5,1232.2,0.0
GB00000006412,847.5,GB00000052082,480.4,663.9,367.1,0.0
NL00000006517,296.3,NL00000051437,772.5,534.4,476.2,0.0
NL00000006555,577.4,NL00000051437,772.5,675.0,195.1,0.0
DE00000006557,1053.1,US00000051455,489.8,771.4,563.3,0.0
NL00000006717,1148.6,US00000051455,489.8,819.2,658.8,0.0
RU00000006804,445.7,DE00000080214,704.2,575.0,258.5,0.0
DE00000006844,863.2,GB00000052082,480.4,671.8,382.8,0.0
DE00000006882,-356.6,NL00000050788,691.9,167.7,1048.5,0.0
FR00000006905,910.1,US00000051455,489.8,699.9,420.3,0.0
US00000007100,344.7,NL00000050889,650.7,497.7,306.0,0.0
GB00000007133,470.2,NL00000050889,650.7,560.5,180.5,0.0
FR00000007229,140.3,DE00000080214,704.2,422.3,563.9,0.0
GB00000040959,720.6,US00000051455,489.8,605.2,230.8,0.0
GB00000040969,1083.7,NL00000050889,650.7,867.2,433.0,0.0
FR00000041170,224.4,NL00000050889,650.7,437.6,426.3,0.0
FR00000041191,484.5,DE00000080214,704.2,594.4,219.7,0.0
RU00000041193,475.6,NL00000050889,650.7,563.2,175.1,0.0
DE00000041194,933.5,GB00000052082,480.4,706.9,453.1,0.0
DE00000041273,387.2,NL00000051437,772.5,579.9,385.3,0.0
GB00000041304,844.8,GB00000052082,480.4,662.6,364.4,0.0
US00000041311,640.3,NL00000051437,772.5,706.4,132.2,0.0
RU00000041332,-194.7,DE00000080214,704.2,254.8,898.9,0.0
DE00000041495,583.8,NL00000050788,691.9,637.9,108.1,0.0
NL00000041496,771.1,GB00000052082,480.4,625.7,290.7,0.0
US00000041500,817.0,GB00000052082,480.4,648.7,336.6,0.0
RU00000041506,664.9,US00000051455,489.8,577.4,175.1,0.0
NL00000041510,274.0,NL00000050788,691.9,483.0,417.9,0.0
DE00000041833,107.1,DE00000080214,704.2,405.7,597.1,0.0
FR00000041857,667.2,US00000051455,489.8,578.5,177.4,0.0
US00000042157,511.6,NL00000050889,650.7,581.2,139.1,0.0
DE00000042163,366.2,NL00000050788,691.9,529.1,325.7,0.0
NL00000042179,92.7,NL00000051437,772.5,432.6,679.8,0.0
GB00000042195,924.8,NL00000050889,650.7,787.8,274.1,0.0
DE00000042241,956.4,GB00000052082,480.4,718.4,476.0,0.0
GB00000042246,755.5,GB00000052082,480.4,617.9,275.1,0.0
NL00000042247,352.7,DE00000080214,704.2,528.5,351.5,0.0
US00000007251,557.4,NL00000051437,772.5,665.0,215.1,0.0
GB00000007262,467.0,NL00000050788,691.9,579.5,224.9,0.0
US00000007276,793.1,GB00000052082,480.4,636.7,312.7,0.0
NL00000007280,847.8,GB00000052082,480.4,664.1,367.4,0.0
FR00000007295,1163.2,GB00000052082,480.4,821.8,682.8,0.0
NL00000007329,755.9,US00000051455,489.8,622.9,266.1,0.0
RU00000007335,921.1,US00000051455,489.8,705.4,431.3,0.0
DE00000007394,1053.5,GB00000052082,480.4,766.9,573.1,0.0
RU00000007430,437.0,NL00000050889,650.7,543.9,213.7,0.0
DE00000007444,690.0,GB00000052082,480.4,585.2,209.6,0.0
GB00000007580,1001.5,GB00000052082,480.4,740.9,521.1,0.0
GB00000007737,801.7,US00000051108,477.0,639.4,324.7,0.0
FR00000007738,822.7,US00000051108,477.0,649.9,345.7,0.0
US00000007740,746.5,US00000051108,477.0,611.8,269.5,0.0
GB00000007742,631.2,NL00000051437,772.5,701.9,141.3,0.0
NL00000007790,556.3,NL00000051437,772.5,664.4,216.2,0.0
RU00000004217,-303.0,NL00000051437,772.5,234.8,1075.5,0.0
NL00000004233,1154.9,US00000051455,489.8,822.4,665.1,0.0
US00000004627,-274.0,NL00000050788,691.9,209.0,965.9,0.0
NL00000004857,-56.4,NL00000050889,650.7,297.2,707.1,0.0
RU00000005715,-235.7,DE00000080214,704.2,234.3,939.9,0.0
FR00000006037,-37.1,DE00000080214,704.2,333.6,741.3,0.0
GB00000006787,-66.4,NL00000050889,650.7,292.2,717.1,0.0
RU00000007960,900.4,GB00000052082,480.4,690.4,420.0,0.0
FR00000007967,757.2,GB00000052082,480.4,618.8,276.8,0.0
NL00000008051,295.2,NL00000051437,772.5,533.9,477.3,0.0
FR00000008060,-176.2,NL00000051437,772.5,298.2,948.7,0.0
FR00000008094,232.3,DE00000080214,704.2,468.3,471.9,0.0
US00000008106,624.8,NL00000050788,691.9,658.4,67.1,0.0
NL00000008178,410.0,NL00000050889,650.7,530.4,240.7,0.0
NL00000042530,647.6,NL00000050788,691.9,669.8,44.3,0.0
RU00000042567,920.9,US00000051455,489.8,705.4,431.1,0.0
DE00000042572,446.9,NL00000051437,772.5,609.7,325.6,0.0
NL00000042584,579.3,NL00000051437,772.5,675.9,193.2,0.0
RU00000042639,966.9,US00000051455,489.8,728.4,477.1,0.0
FR00000042685,722.4,GB00000052082,480.4,601.4,242.0,0.0
RU00000042714,668.5,US00000051108,477.0,572.8,191.5,0.0
FR00000042715,910.3,NL00000050889,650.7,780.5,259.6,0.0
FR00000042721,661.4,GB00000052082,480.4,570.9,181.0,0.0
US00000042740,253.0,NL00000050788,691.9,472.5,438.9,0.0
US00000042973,179.3,DE00000080214,704.2,441.8,524.9,0.0
US00000042986,304.6,NL00000050889,650.7,477.7,346.1,0.0
NL00000042988,-136.0,NL00000050788,691.9,278.0,827.9,0.0
DE00000043003,1132.6,US00000051455,489.8,811.2,642.8,0.0
RU00000043162,597.8,NL00000050788,691.9,644.9,94.1,0.0
GB00000043196,1007.9,US00000051455,489.8,748.9,518.1,0.0
DE00000043204,-11.4,NL00000051437,772.5,380.6,783.9,0.0
FR00000043206,909.7,US00000051108,477.0,693.4,432.7,0.0
DE00000043214,989.5,GB00000052082,480.4,734.9,509.1,0.0
US00000043254,-28.6,NL00000050889,650.7,311.1,679.3,0.0
RU00000043405,437.2,NL00000051437,772.5,604.9,335.3,0.0
RU00000043431,343.2,NL00000050788,691.9,517.6,348.7,0.0
RU00000043464,1087.6,US00000051455,489.8,788.7,597.8,0.0
NL00000043522,832.1,GB00000052082,480.4,656.2,351.7,0.0
RU00000040623,503.7,DE00000080214,704.2,604.0,200.5,0.0
NL00000042311,732.8,GB00000052082,480.4,606.6,252.4,0.0
DE00000042745,-352.1,DE00000080214,704.2,176.1,1056.3,0.0
DE00000008221,1027.3,US00000051108,477.0,752.2,550.3,0.0
FR00000008258,1175.3,US00000051108,477.0,826.2,698.3,0.0
NL00000008439,758.7,US00000051108,477.0,617.9,281.7,0.0
RU00000008447,1011.6,US00000051455,489.8,750.7,521.8,0.0
NL00000008595,-561.1,DE00000080214,704.2,71.6,1265.3,0.0
US00000008678,-466.5,NL00000050889,650.7,92.1,1117.2,0.0
NL00000008702,-373.1,DE00000080214,704.2,165.6,1077.3,0.0
RU00000008722,823.7,US00000051108,477.0,650.4,346.7,0.0
RU00000008732,154.8,NL00000051437,772.5,463.7,617.7,0.0
NL00000008841,397.2,NL00000050788,691.9,544.6,294.7,0.0
RU00000008851,627.1,NL00000050889,650.7,638.9,23.6,0.0
DE00000008891,397.2,NL00000051437,772.5,584.9,375.3,0.0
US00000008893,498.0,NL00000050788,691.9,595.0,193.9,0.0
FR00000008903,491.8,NL00000050788,691.9,591.9,200.1,0.0
FR00000009051,1083.3,US00000051455,489.8,786.6,593.5,0.0
FR00000009054,1165.2,US00000051455,489.8,827.5,675.4,0.0
DE00000009057,13.7,NL00000051437,772.5,393.1,758.8,0.0
US00000009063,-259.8,NL00000050889,650.7,195.5,910.5,0.0
FR00000009068,208.2,NL00000050788,691.9,450.1,483.7,0.0
RU00000009241,796.7,US00000051108,477.0,636.9,319.7,0.0
NL00000009253,922.9,US00000051455,489.8,706.4,433.1,0.0
NL00000009290,1239.2,GB00000052082,480.4,859.8,758.8,0.0
GB00000009350,500.4,NL00000050788,691.9,596.2,191.5,0.0
DE00000009353,1091.5,GB00000052082,480.4,785.9,611.1,0.0
GB00000009407,367.1,DE00000080214,704.2,535.7,337.1,0.0
RU00000009411,784.6,US00000051455,489.8,637.2,294.8,0.0
FR00000009460,-559.8,NL00000050788,691.9,66.1,1251.7,0.0
DE00000009478,629.0,NL00000050889,650.7,639.9,21.7,0.0
NL00000009634,-400.1,DE00000080214,704.2,152.1,1104.3,0.0
GB00000006895,823.9,US00000051455,489.8,656.9,334.1,0.0
GB00000007141,571.6,NL00000050788,691.9,631.8,120.3,0.0
GB00000007454,481.2,NL00000051437,772.5,626.9,291.3,0.0
NL00000008033,1004.6,US00000051455,489.8,747.2,514.8,0.0
FR00000008371,314.0,NL00000050788,691.9,503.0,377.9,0.0
FR00000009060,309.4,NL00000050788,691.9,500.7,382.5,0.0
GB00000009064,586.2,NL00000050889,650.7,618.5,64.5,0.0
US00000091434,-304.2,US00000000795,1867.9,781.9,2172.1,0.0
RU00000009245,-430.7,DE00000080214,704.2,136.8,1134.9,0.0
RU00000009445,-60.7,DE00000080214,704.2,321.8,764.9,0.0
US00000091443,362.1,US00000003013,1528.6,945.4,1166.5,0.0
US00000010228,-586.3,NL00000051437,772.5,93.1,1358.8,0.0
NL00000010443,-693.2,NL00000050889,650.7,-21.2,1343.9,0.0
GB00000011147,-1086.8,DE00000080214,704.2,-191.3,1791.0,0.0
NL00000011859,611.8,NL00000050788,691.9,651.9,80.1,0.0
US00000011930,-205.4,NL00000051437,772.5,283.6,977.9,0.0
NL00000014301,518.9,NL00000051437,772.5,645.7,253.6,0.0
RU00000014638,654.8,GB00000052082,480.4,567.6,174.4,0.0
RU00000014731,-254.7,DE00000080214,704.2,224.8,958.9,0.0
RU00000015600,758.9,US00000051455,489.8,624.4,269.1,0.0
FR00000015952,614.5,DE00000080214,704.2,659.4,89.7,0.0
GB00000009657,732.6,US00000051455,489.8,611.2,242.8,0.0
RU00000009853,574.5,DE00000080214,704.2,639.4,129.7,0.0
US00000010099,397.2,NL00000051437,772.5,584.9,375.3,0.0
DE00000010105,1087.6,US00000051455,489.8,788.7,597.8,0.0
FR00000010117,582.8,NL00000050788,691.9,637.4,109.1,0.0
RU00000010121,518.1,NL00000050788,691.9,605.0,173.8,0.0
NL00000010122,1114.1,US00000051455,489.8,801.9,624.3,0.0
NL00000010309,511.1,DE00000080214,704.2,607.7,193.1,0.0
DE00000010359,323.2,NL00000051437,772.5,547.9,449.3,0.0
US00000010364,496.5,DE00000080214,704.2,600.4,207.7,0.0
DE00000010400,466.5,DE00000080214,704.2,585.4,237.7,0.0
RU00000010526,526.9,NL00000051437,772.5,649.7,245.6,0.0
DE00000010532,622.1,NL00000050889,650.7,636.4,28.6,0.0
US00000010535,1094.1,US00000051455,489.8,791.9,604.3,0.0
NL00000010537,806.2,GB00000052082,480.4,643.3,325.8,0.0
DE00000010538,397.2,NL00000051437,772.5,584.9,375.3,0.0
US00000010709,657.5,GB00000052082,480.4,568.9,177.1,0.0
US00000010903,566.5,DE00000080214,704.2,635.4,137.7,0.0
RU00000011053,1078.5,US00000051108,477.0,777.8,601.5,0.0
DE00000011093,1129.9,US00000051455,489.8,809.9,640.1,0.0
FR00000011139,903.2,GB00000052082,480.4,691.8,422.8,0.0
FR00000011141,708.4,GB00000052082,480.4,594.4,228.0,0.0
FR00000011142,556.0,NL00000050788,691.9,624.0,135.9,0.0
FR00000011143,968.8,US00000051108,477.0,722.9,491.8,0.0
GB00000011144,710.1,US00000051455,489.8,599.9,220.3,0.0
GB00000011301,598.4,NL00000051437,772.5,685.5,174.1,0.0
US00000011304,257.5,NL00000050788,691.9,474.7,434.4,0.0
NL00000044422,-159.9,DE00000080214,704.2,272.2,864.1,0.0
NL00000044681,-35.4,NL00000050788,691.9,328.3,727.3,0.0
DE00000044875,848.9,US00000051455,489.8,669.4,359.1,0.0
DE00000045206,967.8,US00000051108,477.0,722.4,490.8,0.0
DE00000045246,425.8,NL00000050788,691.9,558.9,266.1,0.0
US00000091554,162.4,US00000000795,1867.9,1015.2,1705.5,0.0
NL00000091567,362.1,US00000003013,1528.6,945.4,1166.5,0.0
US00000046047,713.6,US00000051455,489.8,601.7,223.8,0.0
NL00000047266,11.6,NL00000051437,772.5,392.1,760.9,0.0
NL00000047557,-771.9,NL00000051437,772.5,0.3,1544.4,0.0
US00000048045,97.9,DE00000080214,704.2,401.1,606.3,0.0
NL00000048475,961.4,GB00000052082,480.4,720.9,481.0,0.0
DE00000048774,867.8,US00000051455,489.8,678.8,378.0,0.0
FR00000048930,-189.5,NL00000050889,650.7,230.6,840.2,0.0
GB00000048947,-100.9,NL00000051437,772.5,335.8,873.4,0.0
NL00000091626,362.1,DE00000001742,1510.6,936.4,1148.5,0.0
DE00000091630,362.1,US00000003013,1528.6,945.4,1166.5,0.0
GB00000091712,362.1,US00000003013,1528.6,945.4,1166.5,0.0
RU00000011431,723.7,US00000051455,489.8,606.8,233.9,0.0
RU00000011477,951.5,GB00000052082,480.4,715.9,471.1,0.0
RU00000011483,841.3,NL00000050889,650.7,746.0,190.6,0.0
GB00000011501,1023.4,GB00000052082,480.4,751.9,543.0,0.0
NL00000011503,782.5,US00000051108,477.0,629.8,305.5,0.0
US00000011506,1284.7,GB00000052082,480.4,882.5,804.3,0.0
RU00000016712,535.6,NL00000050788,691.9,613.8,156.3,0.0
US00000017266,-365.3,NL00000051437,772.5,203.6,1137.8,0.0
RU00000018487,723.0,NL00000050889,650.7,686.9,72.3,0.0
DE00000018964,-685.5,NL00000050889,650.7,-17.4,1336.2,0.0
NL00000019025,292.5,NL00000050788,691.9,492.2,399.4,0.0
GB00000019744,462.2,NL00000051437,772.5,617.4,310.3,0.0
RU00000020237,-620.1,DE00000080214,704.2,42.1,1324.3,0.0
RU00000021712,-1093.2,NL00000050889,650.7,-221.2,1743.9,0.0
US00000022267,105.2,NL00000050889,650.7,378.0,545.5,0.0
GB00000022311,402.0,NL00000050788,691.9,547.0,289.9,0.0
GB00000022555,680.8,GB00000052082,480.4,580.6,200.4,0.0
DE00000022559,213.8,NL00000051437,772.5,493.2,558.7,0.0
GB00000022560,785.7,US00000051108,477.0,631.4,308.7,0.0
RU00000024418,-1097.0,NL00000050788,691.9,-202.5,1788.9,0.0
RU00000069935,362.1,US00000003013,1528.6,945.4,1166.5,0.0
FR00000026225,69.1,DE00000080214,704.2,386.7,635.1,0.0
GB00000028741,6.3,DE00000080214,704.2,355.3,697.9,0.0
NL00000029037,-93.8,NL00000050889,650.7,278.5,744.5,0.0
US00000029430,907.3,US00000051455,489.8,698.5,417.5,0.0
RU00000029453,523.8,NL00000050788,691.9,607.9,168.1,0.0
US00000091528,58.1,US00000003013,1528.6,793.3,1470.5,0.0
US00000030034,963.8,US00000051108,477.0,720.4,486.8,0.0
FR00000030353,463.9,NL00000051437,772.5,618.2,308.6,0.0
US00000011509,1084.0,GB00000052082,480.4,782.2,603.6,0.0
FR00000011591,382.1,DE00000080214,704.2,543.2,322.1,0.0
US00000011627,788.9,US00000051455,489.8,639.4,299.1,0.0
RU00000011631,447.3,NL00000051437,772.5,609.9,325.2,0.0
US00000011634,594.1,NL00000050889,650.7,622.4,56.6,0.0
GB00000011642,453.2,NL00000050889,650.7,552.0,197.5,0.0
FR00000011659,76.3,DE00000080214,704.2,390.3,627.9,0.0
US00000012199,1164.6,US00000051455,489.8,827.2,674.8,0.0
FR00000012400,840.9,US00000051455,489.8,665.4,351.1,0.0
GB00000012422,318.8,NL00000050788,691.9,505.4,373.1,0.0
US00000012455,876.4,GB00000052082,480.4,678.4,396.0,0.0
RU00000012692,555.8,NL00000050788,691.9,623.9,136.1,0.0
DE00000012895,914.2,GB00000052082,480.4,697.3,433.8,0.0
FR00000012900,614.7,DE00000080214,704.2,659.5,89.5,0.0
FR00000013038,432.2,NL00000051437,772.5,602.4,340.3,0.0
GB00000013045,536.7,DE00000080214,704.2,620.5,167.5,0.0
NL00000013055,555.8,NL00000050788,691.9,623.9,136.1,0.0
US00000013088,1029.2,GB00000052082,480.4,754.8,548.8,0.0
RU00000013095,888.5,US00000051108,477.0,682.8,411.5,0.0
FR00000013114,1041.8,US00000051108,477.0,759.4,564.8,0.0
RU00000013292,714.6,US00000051455,489.8,602.2,224.8,0.0
US00000013320,715.4,GB00000052082,480.4,597.9,235.0,0.0
DE00000013325,749.5,GB00000052082,480.4,614.9,269.1,0.0
FR00000013326,368.9,NL00000051437,772.5,570.7,403.6,0.0
NL00000013329,356.3,NL00000051437,772.5,564.4,416.2,0.0
RU00000013335,-17.1,DE00000080214,704.2,343.6,721.3,0.0
FR00000013346,-7.8,NL00000050889,650.7,321.5,658.5,0.0
US00000013481,1136.2,GB00000052082,480.4,808.3,655.8,0.0
GB00000013520,369.8,NL00000050788,691.9,530.9,322.1,0.0
US00000013522,99.6,NL00000050889,650.7,375.2,551.1,0.0
FR00000013536,1220.2,GB00000052082,480.4,850.3,739.8,0.0
FR00000013575,541.8,NL00000050788,691.9,616.9,150.1,0.0
DE00000013720,823.7,US00000051108,477.0,650.4,346.7,0.0
RU00000013724,661.7,US00000051455,489.8,575.8,171.9,0.0
US00000013780,588.0,NL00000050889,650.7,619.4,62.7,0.0
NL00000004413,-5.2,NL00000051437,772.5,383.7,777.7,0.0
DE00000005155,1275.4,GB00000052082,480.4,877.9,795.0,0.0
RU00000005375,671.6,US00000051455,489.8,580.7,181.8,0.0
FR00000006641,501.8,NL00000050788,691.9,596.9,190.1,0.0
FR00000013951,-235.4,NL00000051437,772.5,268.6,1007.9,0.0
RU00000014113,694.6,US00000051455,489.8,592.2,204.8,0.0
US00000014129,1095.5,GB00000052082,480.4,787.9,615.1,0.0
FR00000014214,1248.8,US00000051108,477.0,862.9,771.8,0.0
GB00000014268,768.1,GB00000052082,480.4,624.2,287.7,0.0
US00000014274,864.1,GB00000052082,480.4,672.2,383.7,0.0
US00000014289,-270.7,DE00000080214,704.2,216.8,974.9,0.0
RU00000014319,-4.5,NL00000050788,691.9,343.7,696.4,0.0
DE00000015038,781.7,US00000051108,477.0,629.4,304.7,0.0
US00000015074,538.5,DE00000080214,704.2,621.4,165.7,0.0
DE00000015507,555.8,NL00000050788,691.9,623.9,136.1,0.0
NL00000015719,633.8,NL00000050788,691.9,662.9,58.1,0.0
DE00000015929,-444.8,NL00000050788,691.9,123.6,1136.7,0.0
US00000015981,768.8,GB00000052082,480.4,624.6,288.4,0.0
DE00000016020,742.5,US00000051108,477.0,609.8,265.5,0.0
GB00000016239,518.6,DE00000080214,704.2,611.4,185.6,0.0
NL00000016243,170.5,NL00000050788,691.9,431.2,521.4,0.0
US00000016266,660.7,US00000051108,477.0,568.9,183.7,0.0
GB00000016272,873.5,GB00000052082,480.4,676.9,393.1,0.0
RU00000016273,467.4,NL00000050788,691.9,579.7,224.5,0.0
US00000016279,-461.7,NL00000050889,650.7,94.5,1112.4,0.0
US00000016281,154.7,DE00000080214,704.2,429.5,549.5,0.0
GB00000016290,-60.9,DE00000080214,704.2,321.7,765.1,0.0
NL00000016296,-357.2,NL00000050889,650.7,146.8,1007.9,0.0
DE00000016426,310.3,NL00000051437,772.5,541.4,462.2,0.0
GB00000016465,797.3,NL00000050889,650.7,724.0,146.6,0.0
US00000016489,387.3,NL00000051437,772.5,579.9,385.2,0.0
US00000016527,1117.2,US00000051455,489.8,803.5,627.4,0.0
FR00000016561,325.9,NL00000051437,772.5,549.2,446.6,0.0
GB00000030749,188.6,NL00000051437,772.5,480.6,583.9,0.0
NL00000031217,-90.8,NL00000050889,650.7,280.0,741.5,0.0
RU00000031241,646.6,NL00000050788,691.9,669.2,45.3,0.0
